DID,CID
DID2695,CID8839
DID2696,CID318
DID2696,CID9100
DID2697,CID4382
DID2698,CID3221
DID2698,CID4107
DID2698,CID4165
DID2699,CID1261
DID2699,CID3498
DID2700,CID9039
DID2701,CID1286
DID2701,CID1515
DID2701,CID5447
DID2701,CID6553
DID2702,CID5172
DID2702,CID6978
DID2702,CID8248
DID2703,CID1207
DID2703,CID1512
DID2703,CID1561
DID2703,CID5329
DID2703,CID6377
DID2703,CID8944
DID2704,CID439
DID2705,CID3196
DID2706,CID2800
DID2706,CID2907
DID2706,CID5554
DID2706,CID6078
DID2707,CID2338
DID2707,CID3684
DID2707,CID38
DID2707,CID4316
DID2707,CID6536
DID2707,CID8118
DID2708,CID3940
DID2708,CID4419
DID2708,CID631
DID2709,CID2653
DID2709,CID4895
DID2709,CID6746
DID2709,CID8354
DID2709,CID888
DID2710,CID4133
DID2710,CID4206
DID2710,CID7296
DID2711,CID128
DID2711,CID2568
DID2712,CID1076
DID2712,CID1113
DID2712,CID4416
DID2712,CID7094
DID2713,CID1790
DID2713,CID29
DID2713,CID6082
DID2713,CID6443
DID2713,CID8341
DID2714,CID2748
DID2714,CID2962
DID2714,CID3074
DID2715,CID1808
DID2715,CID5114
DID2715,CID7503
DID2716,CID2001
DID2716,CID5228
DID2716,CID6611
DID2716,CID6622
DID2716,CID9718
DID2717,CID119
DID2717,CID3052
DID2717,CID5553
DID2717,CID5963
DID2717,CID6861
DID2717,CID7761
DID2718,CID1359
DID2718,CID1966
DID2718,CID5941
DID2718,CID7645
DID2718,CID8440
DID2718,CID8498
DID2719,CID5889
DID2719,CID6672
DID2719,CID6887
DID2719,CID8119
DID2719,CID8306
DID2720,CID335
DID2720,CID5575
DID2720,CID6000
DID2720,CID6752
DID2720,CID8819
DID2721,CID1856
DID2721,CID7389
DID2721,CID8499
DID2722,CID2411
DID2722,CID9506
DID2723,CID9747
DID2724,CID3636
DID2724,CID3718
DID2724,CID4608
DID2724,CID5437
DID2724,CID5685
DID2724,CID7613
DID2725,CID1230
DID2725,CID6121
DID2725,CID91
DID2726,CID5318
DID2726,CID6941
DID2726,CID9242
DID2727,CID3979
DID2727,CID5424
DID2727,CID7905
DID2728,CID2013
DID2728,CID88
DID2729,CID4253
DID2729,CID4377
DID2729,CID6639
DID2729,CID9472
DID2730,CID8220
DID2730,CID9655
DID2730,CID9794
DID2731,CID2668
DID2731,CID6086
DID2732,CID1393
DID2732,CID4975
DID2732,CID7942
DID2733,CID4966
DID2733,CID6698
DID2734,CID2736
DID2734,CID3185
DID2735,CID4394
DID2735,CID7228
DID2736,CID1246
DID2737,CID5411
DID2737,CID6033
DID2737,CID8428
DID2737,CID8656
DID2737,CID8711
DID2738,CID4711
DID2738,CID7852
DID2739,CID6724
DID2739,CID7966
DID2739,CID9441
DID2740,CID3812
DID2741,CID1171
DID2741,CID3324
DID2741,CID4995
DID2741,CID5612
DID2741,CID616
DID2741,CID7700
DID2742,CID7321
DID2743,CID8087
DID2744,CID2618
DID2744,CID2683
DID2745,CID8103
DID2746,CID7270
DID2747,CID6360
DID2747,CID7258
DID2747,CID8986
DID2748,CID1339
DID2748,CID2565
DID2748,CID3022
DID2748,CID3894
DID2748,CID462
DID2748,CID651
DID2749,CID3603
DID2750,CID4721
DID2750,CID6483
DID2750,CID9082
DID2751,CID3379
DID2751,CID3515
DID2751,CID3783
DID2751,CID6926
DID2752,CID2646
DID2752,CID3811
DID2752,CID5212
DID2752,CID870
DID2753,CID1059
DID2753,CID3316
DID2753,CID443
DID2754,CID1871
DID2755,CID5756
DID2756,CID7825
DID2756,CID9270
DID2757,CID6611
DID2758,CID2235
DID2758,CID3735
DID2758,CID8997
DID2758,CID905
DID2759,CID1803
DID2759,CID2480
DID2759,CID6275
DID2759,CID7774
DID2759,CID7946
DID2760,CID1360
DID2760,CID1939
DID2760,CID4923
DID2761,CID1058
DID2761,CID202
DID2761,CID4497
DID2762,CID1500
DID2763,CID792
DID2764,CID1207
DID2764,CID1716
DID2764,CID215
DID2765,CID3240
DID2765,CID5750
DID2766,CID3542
DID2766,CID4816
DID2767,CID3446
DID2767,CID5677
DID2767,CID7005
DID2767,CID7420
DID2767,CID8354
DID2768,CID2583
DID2768,CID3179
DID2768,CID5940
DID2768,CID6453
DID2768,CID7775
DID2768,CID9276
DID2769,CID2358
DID2769,CID3838
DID2769,CID8308
DID2770,CID1043
DID2770,CID3083
DID2770,CID9302
DID2771,CID4401
DID2772,CID8122
DID2773,CID1130
DID2773,CID31
DID2773,CID7209
DID2773,CID980
DID2774,CID495
DID2775,CID1361
DID2775,CID2644
DID2775,CID429
DID2776,CID2017
DID2776,CID2093
DID2776,CID4435
DID2776,CID5172
DID2776,CID8840
DID2776,CID9343
DID2777,CID4305
DID2777,CID7641
DID2777,CID7726
DID2778,CID1148
DID2778,CID1580
DID2778,CID3475
DID2778,CID6295
DID2778,CID8949
DID2779,CID3197
DID2779,CID4091
DID2779,CID5637
DID2780,CID1686
DID2780,CID3416
DID2780,CID3963
DID2780,CID5089
DID2781,CID4505
DID2781,CID800
DID2782,CID2495
DID2782,CID8469
DID2783,CID3342
DID2783,CID3527
DID2783,CID8346
DID2784,CID5658
DID2784,CID6843
DID2784,CID7335
DID2784,CID7550
DID2784,CID7805
DID2784,CID9345
DID2785,CID3340
DID2785,CID5576
DID2785,CID6065
DID2786,CID1276
DID2786,CID3609
DID2786,CID952
DID2787,CID2690
DID2787,CID4028
DID2787,CID4921
DID2787,CID6031
DID2787,CID958
DID2788,CID5463
DID2789,CID1166
DID2789,CID7883
DID2789,CID8299
DID2790,CID137
DID2790,CID3700
DID2791,CID2896
DID2792,CID6366
DID2792,CID6823
DID2793,CID6908
DID2793,CID7300
DID2793,CID7431
DID2793,CID7605
DID2793,CID7828
DID2793,CID9051
DID2794,CID8413
DID2794,CID900
DID2795,CID3204
DID2795,CID3967
DID2795,CID8423
DID2795,CID8978
DID2796,CID8201
DID2796,CID8703
DID2797,CID3493
DID2797,CID4360
DID2797,CID6299
DID2797,CID6690
DID2798,CID1002
DID2798,CID1489
DID2798,CID1665
DID2798,CID3800
DID2798,CID9547
DID2799,CID4578
DID2799,CID6971
DID2799,CID8141
DID2800,CID7031
DID2801,CID555
DID2801,CID5817
DID2801,CID7798
DID2802,CID2441
DID2802,CID2494
DID2802,CID3402
DID2802,CID3934
DID2802,CID6660
DID2802,CID805
DID2803,CID8707
DID2804,CID1037
DID2804,CID3951
DID2804,CID4763
DID2804,CID4922
DID2804,CID9755
DID2805,CID3021
DID2805,CID745
DID2806,CID1935
DID2806,CID4207
DID2806,CID5482
DID2806,CID746
DID2807,CID1668
DID2807,CID4259
DID2807,CID9547
DID2808,CID9468
DID2809,CID226
DID2809,CID5143
DID2809,CID9655
DID2810,CID4127
DID2811,CID2211
DID2811,CID2909
DID2811,CID5477
DID2812,CID1891
DID2812,CID6020
DID2813,CID7250
DID2813,CID8347
DID2814,CID288
DID2814,CID8247
DID2815,CID1766
DID2815,CID3285
DID2816,CID665
DID2817,CID3377
DID2817,CID9533
DID2818,CID1544
DID2818,CID358
DID2818,CID4113
DID2819,CID4455
DID2820,CID3682
DID2820,CID7517
DID2821,CID5806
DID2821,CID6058
DID2821,CID9766
DID2822,CID2035
DID2822,CID9149
DID2823,CID1091
DID2823,CID1999
DID2823,CID5172
DID2823,CID5912
DID2824,CID7950
DID2825,CID177
DID2826,CID2809
DID2826,CID3321
DID2826,CID3623
DID2826,CID6852
DID2827,CID1351
DID2827,CID5931
DID2827,CID9981
DID2828,CID4242
DID2828,CID7259
DID2828,CID8675
DID2829,CID7309
DID2829,CID7310
DID2829,CID768
DID2829,CID9357
DID2829,CID958
DID2829,CID9608
DID2830,CID2273
DID2830,CID4462
DID2831,CID3420
DID2831,CID4426
DID2831,CID9774
DID2832,CID1263
DID2832,CID1391
DID2832,CID2515
DID2832,CID5084
DID2832,CID5375
DID2832,CID7349
DID2833,CID613
DID2833,CID6565
DID2833,CID9117
DID2834,CID3542
DID2834,CID7183
DID2835,CID1287
DID2835,CID318
DID2836,CID1841
DID2837,CID8536
DID2838,CID1053
DID2838,CID1962
DID2838,CID3544
DID2838,CID5662
DID2838,CID5743
DID2838,CID5745
DID2839,CID196
DID2840,CID7544
DID2840,CID9940
DID2841,CID1559
DID2841,CID1944
DID2841,CID2600
DID2841,CID5064
DID2841,CID5640
DID2841,CID8401
DID2842,CID1610
DID2842,CID34
DID2843,CID2590
DID2843,CID585
DID2843,CID5953
DID2844,CID3307
DID2845,CID5916
DID2845,CID9160
DID2846,CID3132
DID2846,CID5062
DID2846,CID6822
DID2847,CID4571
DID2847,CID5105
DID2848,CID354
DID2848,CID6870
DID2849,CID2545
DID2850,CID1331
DID2850,CID1690
DID2850,CID2816
DID2851,CID255
DID2851,CID3860
DID2852,CID1773
DID2852,CID2922
DID2852,CID3892
DID2853,CID1120
DID2853,CID7799
DID2853,CID8560
DID2853,CID8892
DID2853,CID903
DID2854,CID4289
DID2855,CID6413
DID2856,CID3104
DID2856,CID7180
DID2856,CID7666
DID2857,CID2131
DID2857,CID3069
DID2857,CID4571
DID2857,CID4921
DID2857,CID7828
DID2857,CID8736
DID2858,CID3218
DID2858,CID9107
DID2859,CID3505
DID2859,CID5684
DID2859,CID6883
DID2859,CID7340
DID2859,CID9138
DID2860,CID2066
DID2860,CID2133
DID2860,CID5111
DID2860,CID7720
DID2860,CID7990
DID2861,CID1546
DID2861,CID1851
DID2861,CID8334
DID2862,CID4741
DID2862,CID7041
DID2863,CID2549
DID2863,CID4392
DID2864,CID1722
DID2864,CID1913
DID2864,CID4622
DID2864,CID4814
DID2864,CID8952
DID2865,CID2973
DID2865,CID9219
DID2865,CID9963
DID2866,CID7292
DID2867,CID1819
DID2868,CID2695
DID2868,CID3683
DID2868,CID4921
DID2868,CID5487
DID2868,CID5981
DID2869,CID7064
DID2870,CID1464
DID2870,CID1491
DID2870,CID5209
DID2870,CID5964
DID2870,CID6225
DID2871,CID7180
DID2872,CID1486
DID2872,CID217
DID2872,CID2184
DID2872,CID5924
DID2872,CID642
DID2873,CID5745
DID2874,CID4387
DID2874,CID4955
DID2874,CID9422
DID2875,CID2047
DID2875,CID6251
DID2875,CID6775
DID2875,CID815
DID2875,CID9500
DID2876,CID1578
DID2876,CID4309
DID2876,CID7045
DID2876,CID7427
DID2877,CID5731
DID2878,CID5305
DID2878,CID7466
DID2878,CID8289
DID2879,CID3297
DID2879,CID363
DID2879,CID7640
DID2880,CID1290
DID2880,CID6804
DID2880,CID8817
DID2881,CID187
DID2881,CID2398
DID2881,CID3738
DID2881,CID4104
DID2881,CID6135
DID2881,CID8122
DID2882,CID3414
DID2883,CID2562
DID2883,CID2745
DID2883,CID3575
DID2883,CID7385
DID2883,CID8652
DID2884,CID4083
DID2884,CID7050
DID2884,CID9852
DID2885,CID2294
DID2885,CID3291
DID2885,CID9389
DID2886,CID1259
DID2886,CID156
DID2886,CID2195
DID2886,CID3369
DID2886,CID4597
DID2886,CID8703
DID2887,CID8864
DID2888,CID4583
DID2888,CID6032
DID2888,CID9897
DID2889,CID1299
DID2889,CID4980
DID2890,CID4953
DID2891,CID7052
DID2891,CID7225
DID2891,CID8903
DID2892,CID2421
DID2892,CID2895
DID2893,CID2504
DID2893,CID4015
DID2894,CID1491
DID2894,CID3986
DID2894,CID4209
DID2894,CID9848
DID2895,CID5004
DID2895,CID7385
DID2895,CID9530
DID2896,CID9921
DID2897,CID8466
DID2897,CID8802
DID2898,CID3338
DID2898,CID5783
DID2898,CID9241
DID2899,CID175
DID2899,CID2785
DID2899,CID3549
DID2899,CID3963
DID2899,CID5527
DID2899,CID5725
DID2900,CID5848
DID2900,CID7533
DID2900,CID8418
DID2901,CID1410
DID2901,CID2752
DID2901,CID8487
DID2901,CID9725
DID2902,CID191
DID2902,CID7213
DID2902,CID9179
DID2903,CID7381
DID2904,CID1533
DID2904,CID9527
DID2905,CID2587
DID2905,CID3167
DID2905,CID3232
DID2905,CID4717
DID2905,CID7945
DID2905,CID8549
DID2906,CID3028
DID2906,CID425
DID2906,CID4397
DID2906,CID5993
DID2906,CID9936
DID2907,CID6587
DID2908,CID5061
DID2908,CID7634
DID2908,CID813
DID2909,CID3269
DID2909,CID3643
DID2909,CID8623
DID2909,CID8675
DID2910,CID3059
DID2910,CID3510
DID2910,CID6666
DID2910,CID8476
DID2910,CID9637
DID2911,CID1488
DID2911,CID2302
DID2911,CID6174
DID2911,CID9249
DID2912,CID31
DID2912,CID366
DID2913,CID361
DID2913,CID8788
DID2913,CID993
DID2914,CID3737
DID2914,CID906
DID2915,CID499
DID2915,CID9640
DID2916,CID272
DID2916,CID4465
DID2916,CID5140
DID2916,CID6393
DID2917,CID1894
DID2917,CID9179
DID2918,CID1444
DID2918,CID162
DID2918,CID5835
DID2919,CID1091
DID2919,CID2514
DID2919,CID2934
DID2920,CID7022
DID2921,CID826
DID2922,CID8801
DID2923,CID2355
DID2923,CID7252
DID2923,CID8777
DID2923,CID9142
DID2924,CID1515
DID2924,CID6395
DID2924,CID7089
DID2924,CID7751
DID2924,CID9429
DID2925,CID3427
DID2925,CID9898
DID2926,CID3366
DID2926,CID9766
DID2926,CID993
DID2927,CID5962
DID2927,CID7342
DID2928,CID1335
DID2928,CID251
DID2928,CID3249
DID2928,CID5195
DID2928,CID7165
DID2928,CID7771
DID2929,CID4749
DID2929,CID5048
DID2929,CID5053
DID2929,CID7577
DID2929,CID7635
DID2929,CID7942
DID2930,CID1030
DID2930,CID5290
DID2930,CID6588
DID2930,CID7400
DID2931,CID1625
DID2931,CID2356
DID2931,CID9731
DID2932,CID1782
DID2932,CID4691
DID2932,CID8487
DID2933,CID1613
DID2933,CID2163
DID2933,CID2396
DID2933,CID6183
DID2933,CID6859
DID2934,CID2092
DID2934,CID7083
DID2935,CID2757
DID2935,CID4292
DID2935,CID4451
DID2935,CID7225
DID2936,CID8671
DID2937,CID1347
DID2938,CID1669
DID2938,CID7233
DID2939,CID2645
DID2940,CID7795
DID2941,CID162
DID2941,CID4417
DID2941,CID5193
DID2941,CID5950
DID2941,CID9802
DID2942,CID7443
DID2943,CID1000
DID2943,CID9881
DID2944,CID5656
DID2944,CID9335
DID2945,CID1151
DID2946,CID1479
DID2946,CID192
DID2946,CID5448
DID2947,CID4422
DID2948,CID1265
DID2948,CID352
DID2948,CID5449
DID2948,CID670
DID2948,CID7619
DID2948,CID9096
DID2949,CID8566
DID2949,CID8626
DID2949,CID9026
DID2950,CID1092
DID2950,CID7628
DID2951,CID2816
DID2952,CID1634
DID2952,CID8264
DID2952,CID9086
DID2953,CID253
DID2953,CID531
DID2953,CID6595
DID2953,CID9018
DID2953,CID9865
DID2954,CID2939
DID2954,CID4224
DID2954,CID5911
DID2955,CID2578
DID2955,CID5586
DID2955,CID8215
DID2955,CID8223
DID2956,CID5480
DID2957,CID1983
DID2958,CID1811
DID2958,CID5200
DID2958,CID5659
DID2958,CID7062
DID2959,CID1169
DID2959,CID8461
DID2959,CID9984
DID2960,CID1129
DID2960,CID1674
DID2960,CID294
DID2960,CID3145
DID2960,CID588
DID2960,CID5902
DID2961,CID3117
DID2961,CID3365
DID2961,CID8060
DID2961,CID9440
DID2962,CID4702
DID2963,CID1368
DID2963,CID4298
DID2963,CID9546
DID2964,CID3279
DID2964,CID7289
DID2964,CID8215
DID2964,CID8291
DID2964,CID9678
DID2965,CID3549
DID2965,CID4346
DID2965,CID6556
DID2965,CID6741
DID2965,CID7201
DID2965,CID7425
DID2966,CID5035
DID2967,CID3546
DID2967,CID5818
DID2967,CID8891
DID2968,CID325
DID2969,CID1978
DID2969,CID6838
DID2969,CID7071
DID2969,CID789
DID2970,CID755
DID2970,CID8324
DID2971,CID2505
DID2971,CID3376
DID2971,CID3456
DID2971,CID5780
DID2971,CID6874
DID2971,CID8813
DID2972,CID1138
DID2972,CID3755
DID2972,CID4075
DID2972,CID8295
DID2972,CID9919
DID2973,CID1978
DID2973,CID6521
DID2973,CID76
DID2974,CID3158
DID2975,CID5576
DID2976,CID1095
DID2976,CID2029
DID2976,CID3502
DID2977,CID2647
DID2977,CID7091
DID2978,CID3310
DID2979,CID1889
DID2980,CID3803
DID2980,CID4902
DID2981,CID4436
DID2981,CID7965
DID2982,CID2297
DID2982,CID2378
DID2982,CID8069
DID2983,CID5472
DID2983,CID8440
DID2983,CID9045
DID2984,CID7955
DID2985,CID1097
DID2985,CID3843
DID2985,CID4590
DID2985,CID6526
DID2985,CID6586
DID2985,CID95
DID2986,CID2251
DID2986,CID333
DID2986,CID3847
DID2987,CID1523
DID2987,CID398
DID2987,CID7876
DID2988,CID2177
DID2989,CID2013
DID2989,CID3556
DID2989,CID9528
DID2990,CID3372
DID2990,CID6406
DID2990,CID6538
DID2990,CID6880
DID2991,CID3026
DID2992,CID1057
DID2992,CID9308
DID2993,CID7378
DID2994,CID2222
DID2994,CID2781
DID2994,CID2955
DID2994,CID8852
DID2994,CID9827
DID2995,CID1599
DID2995,CID4224
DID2995,CID4606
DID2995,CID5687
DID2995,CID8250
DID2996,CID526
DID2996,CID6669
DID2996,CID6854
DID2996,CID7086
DID2997,CID3926
DID2998,CID1590
DID2998,CID166
DID2998,CID3900
DID2998,CID6053
DID2999,CID3007
DID2999,CID3433
DID2999,CID3585
DID2999,CID5776
DID2999,CID9612
DID2999,CID9951
DID3000,CID1179
DID3000,CID7657
DID3001,CID3721
DID3001,CID8174
DID3002,CID8729
DID3002,CID9093
DID3003,CID2551
DID3003,CID3526
DID3003,CID4834
DID3003,CID9676
DID3004,CID4823
DID3005,CID1049
DID3005,CID3251
DID3005,CID8276
DID3006,CID1381
DID3006,CID913
DID3007,CID5367
DID3007,CID6945
DID3008,CID3557
DID3008,CID4098
DID3008,CID422
DID3008,CID5559
DID3008,CID6747
DID3009,CID7487
DID3010,CID6287
DID3010,CID9394
DID3011,CID2351
DID3011,CID5122
DID3011,CID6539
DID3011,CID7443
DID3011,CID7863
DID3011,CID8160
DID3012,CID6636
DID3012,CID6954
DID3013,CID2453
DID3014,CID2614
DID3015,CID369
DID3015,CID6549
DID3015,CID6756
DID3016,CID189
DID3016,CID2045
DID3016,CID2232
DID3016,CID9255
DID3017,CID6000
DID3018,CID4736
DID3018,CID4876
DID3018,CID6176
DID3019,CID9174
DID3020,CID297
DID3020,CID8878
DID3020,CID9483
DID3021,CID3607
DID3021,CID5033
DID3021,CID8038
DID3022,CID5080
DID3022,CID6457
DID3022,CID9788
DID3023,CID2759
DID3023,CID446
DID3024,CID1296
DID3024,CID9279
DID3025,CID5602
DID3026,CID2034
DID3026,CID6792
DID3027,CID5012
DID3028,CID2725
DID3028,CID4408
DID3028,CID8075
DID3029,CID1029
DID3029,CID3594
DID3029,CID6495
DID3029,CID7044
DID3029,CID7146
DID3029,CID9253
DID3030,CID803
DID3031,CID1827
DID3031,CID2806
DID3031,CID907
DID3032,CID1459
DID3032,CID2855
DID3032,CID7893
DID3033,CID1403
DID3033,CID9034
DID3033,CID9797
DID3034,CID3381
DID3034,CID5200
DID3034,CID6188
DID3035,CID7008
DID3035,CID7880
DID3035,CID9750
DID3036,CID1295
DID3036,CID9296
DID3037,CID1975
DID3037,CID3081
DID3037,CID3087
DID3037,CID4766
DID3038,CID1805
DID3038,CID2172
DID3038,CID8257
DID3038,CID8494
DID3039,CID207
DID3039,CID5451
DID3039,CID7865
DID3039,CID9658
DID3040,CID2697
DID3040,CID4495
DID3040,CID5610
DID3041,CID9669
DID3042,CID5952
DID3043,CID2757
DID3043,CID591
DID3043,CID7387
DID3044,CID1022
DID3044,CID2556
DID3044,CID5889
DID3045,CID1028
DID3046,CID4551
DID3046,CID7434
DID3047,CID1176
DID3047,CID8029
DID3048,CID4022
DID3049,CID5612
DID3049,CID7588
DID3049,CID8473
DID3050,CID3362
DID3050,CID6296
DID3050,CID7380
DID3051,CID4986
DID3051,CID5158
DID3051,CID5386
DID3052,CID5986
DID3052,CID812
DID3052,CID9935
DID3053,CID5271
DID3053,CID5945
DID3053,CID5960
DID3053,CID6855
DID3053,CID8698
DID3054,CID2460
DID3054,CID3619
DID3054,CID4756
DID3055,CID1184
DID3055,CID2236
DID3055,CID2819
DID3056,CID9040
DID3057,CID1408
DID3057,CID4289
DID3057,CID4922
DID3057,CID598
DID3057,CID7164
DID3057,CID7207
DID3058,CID614
DID3058,CID9273
DID3058,CID9346
DID3059,CID1764
DID3059,CID3383
DID3059,CID8673
DID3060,CID1559
DID3061,CID8536
DID3062,CID1015
DID3062,CID1430
DID3062,CID2687
DID3062,CID9122
DID3063,CID7429
DID3064,CID525
DID3064,CID5710
DID3065,CID8221
DID3066,CID1258
DID3066,CID1779
DID3066,CID804
DID3067,CID2104
DID3067,CID33
DID3068,CID4865
DID3068,CID9959
DID3069,CID4158
DID3069,CID6665
DID3069,CID9979
DID3070,CID7917
DID3070,CID9922
DID3070,CID9940
DID3071,CID202
DID3071,CID649
DID3072,CID4095
DID3072,CID4119
DID3072,CID5312
DID3073,CID2001
DID3074,CID8825
DID3075,CID3126
DID3075,CID4656
DID3075,CID4794
DID3075,CID7997
DID3075,CID8005
DID3075,CID8019
DID3076,CID4299
DID3076,CID5213
DID3076,CID695
DID3076,CID7823
DID3077,CID5018
DID3078,CID2920
DID3078,CID5550
DID3078,CID6763
DID3078,CID704
DID3078,CID7560
DID3078,CID9485
DID3079,CID4009
DID3079,CID7795
DID3079,CID8593
DID3079,CID8621
DID3080,CID5596
DID3080,CID6012
DID3080,CID642
DID3080,CID8921
DID3080,CID9398
DID3081,CID1040
DID3081,CID1584
DID3081,CID5255
DID3081,CID7633
DID3081,CID9961
DID3082,CID9870
DID3083,CID4280
DID3083,CID7286
DID3083,CID9008
DID3084,CID4620
DID3085,CID2102
DID3085,CID6720
DID3085,CID9434
DID3085,CID9707
DID3086,CID1574
DID3086,CID847
DID3087,CID4099
DID3088,CID4786
DID3088,CID7812
DID3088,CID8203
DID3088,CID8952
DID3089,CID2288
DID3089,CID3704
DID3090,CID5267
DID3091,CID2068
DID3091,CID5441
DID3091,CID5728
DID3091,CID662
DID3091,CID7620
DID3091,CID7779
DID3092,CID4152
DID3092,CID5753
DID3093,CID4968
DID3094,CID2292
DID3094,CID2531
DID3094,CID5228
DID3094,CID6528
DID3094,CID7261
DID3095,CID8500
DID3096,CID1326
DID3096,CID1339
DID3097,CID2814
DID3098,CID9409
DID3099,CID4177
DID3100,CID1371
DID3101,CID4252
DID3102,CID6137
DID3103,CID5440
DID3103,CID8843
DID3104,CID1092
DID3104,CID1724
DID3104,CID2915
DID3104,CID4076
DID3104,CID6633
DID3104,CID7127
DID3105,CID4909
DID3106,CID2156
DID3107,CID1196
DID3107,CID7261
DID3107,CID7947
DID3108,CID2621
DID3109,CID1458
DID3109,CID2806
DID3109,CID4114
DID3110,CID218
DID3110,CID3266
DID3110,CID5607
DID3110,CID8346
DID3110,CID9467
DID3111,CID3849
DID3111,CID4638
DID3111,CID8843
DID3112,CID5230
DID3112,CID7091
DID3112,CID9199
DID3113,CID3272
DID3113,CID5888
DID3113,CID8890
DID3114,CID3794
DID3114,CID5611
DID3114,CID5612
DID3114,CID5832
DID3114,CID6660
DID3114,CID9450
DID3115,CID4925
DID3115,CID5948
DID3116,CID1599
DID3116,CID3431
DID3116,CID655
DID3116,CID7551
DID3116,CID8130
DID3117,CID9145
DID3118,CID1627
DID3118,CID6093
DID3119,CID5812
DID3120,CID1896
DID3120,CID4506
DID3120,CID6141
DID3121,CID6228
DID3121,CID6474
DID3122,CID1930
DID3122,CID6713
DID3123,CID2866
DID3123,CID9884
DID3124,CID1719
DID3124,CID5010
DID3124,CID5804
DID3124,CID6681
DID3125,CID2926
DID3125,CID3644
DID3125,CID4051
DID3125,CID5985
DID3125,CID6701
DID3125,CID7704
DID3126,CID2200
DID3126,CID2342
DID3126,CID9495
DID3127,CID745
DID3128,CID2337
DID3128,CID2621
DID3128,CID2777
DID3128,CID9875
DID3128,CID9877
DID3129,CID4625
DID3130,CID4206
DID3130,CID7891
DID3131,CID2820
DID3131,CID5272
DID3131,CID8183
DID3132,CID2017
DID3132,CID3771
DID3132,CID6179
DID3132,CID7245
DID3132,CID8181
DID3133,CID1592
DID3133,CID2507
DID3133,CID856
DID3134,CID3755
DID3134,CID5495
DID3134,CID5518
DID3134,CID7462
DID3134,CID7973
DID3135,CID1992
DID3135,CID2129
DID3135,CID9217
DID3136,CID2869
DID3136,CID5909
DID3136,CID6975
DID3137,CID2157
DID3137,CID5310
DID3138,CID1846
DID3139,CID1487
DID3139,CID1508
DID3139,CID5120
DID3139,CID9915
DID3140,CID104
DID3140,CID3250
DID3140,CID3643
DID3140,CID4957
DID3140,CID6690
DID3141,CID1900
DID3142,CID7389
DID3142,CID8137
DID3143,CID1119
DID3143,CID3081
DID3143,CID3282
DID3143,CID6778
DID3143,CID9040
DID3144,CID2047
DID3144,CID2112
DID3144,CID2816
DID3144,CID6393
DID3144,CID7224
DID3145,CID2057
DID3146,CID189
DID3146,CID3747
DID3146,CID8186
DID3147,CID6026
DID3147,CID6314
DID3147,CID7798
DID3148,CID2387
DID3148,CID8558
DID3148,CID9697
DID3149,CID1958
DID3149,CID2096
DID3149,CID4034
DID3149,CID5860
DID3149,CID8870
DID3150,CID1090
DID3150,CID3313
DID3151,CID2111
DID3151,CID5126
DID3151,CID5309
DID3151,CID5701
DID3151,CID7311
DID3152,CID1133
DID3153,CID1033
DID3153,CID5620
DID3153,CID8738
DID3154,CID3288
DID3154,CID7464
DID3155,CID622
DID3155,CID721
DID3155,CID9832
DID3156,CID1725
DID3156,CID5165
DID3157,CID8269
DID3157,CID8304
DID3157,CID915
DID3158,CID391
DID3158,CID5367
DID3158,CID8909
DID3159,CID3763
DID3159,CID7687
DID3159,CID9269
DID3160,CID297
DID3161,CID8025
DID3161,CID8904
DID3161,CID9393
DID3162,CID1235
DID3162,CID2839
DID3162,CID4326
DID3162,CID4334
DID3162,CID8653
DID3162,CID9246
DID3163,CID2211
DID3163,CID6067
DID3163,CID7639
DID3163,CID7713
DID3164,CID1101
DID3164,CID1121
DID3164,CID2278
DID3164,CID7557
DID3164,CID7690
DID3164,CID7748
DID3165,CID521
DID3165,CID5553
DID3165,CID6097
DID3165,CID9784
DID3166,CID4145
DID3166,CID5268
DID3166,CID6726
DID3167,CID3974
DID3168,CID1838
DID3168,CID3562
DID3168,CID6532
DID3169,CID226
DID3169,CID2652
DID3169,CID4266
DID3170,CID4532
DID3171,CID2932
DID3171,CID4271
DID3171,CID6152
DID3171,CID7253
DID3171,CID7892
DID3172,CID3111
DID3172,CID3228
DID3173,CID3335
DID3173,CID4486
DID3173,CID6324
DID3173,CID9930
DID3174,CID5018
DID3174,CID8688
DID3174,CID9228
DID3175,CID4747
DID3176,CID452
DID3176,CID4845
DID3176,CID757
DID3176,CID8473
DID3176,CID9105
DID3177,CID3079
DID3177,CID4024
DID3177,CID5177
DID3177,CID5380
DID3177,CID8353
DID3177,CID9322
DID3178,CID135
DID3178,CID539
DID3179,CID6365
DID3180,CID9569
DID3181,CID463
DID3182,CID3743
DID3182,CID4868
DID3182,CID9465
DID3183,CID6228
DID3183,CID7559
DID3183,CID8993
DID3184,CID1880
DID3184,CID4846
DID3184,CID8598
DID3185,CID3223
DID3185,CID5443
DID3185,CID6793
DID3186,CID5300
DID3186,CID9887
DID3187,CID4707
DID3187,CID6434
DID3188,CID1242
DID3188,CID5079
DID3188,CID5460
DID3188,CID6371
DID3188,CID8016
DID3188,CID9780
DID3189,CID1273
DID3189,CID1278
DID3189,CID4455
DID3189,CID4657
DID3189,CID5451
DID3190,CID1392
DID3190,CID3940
DID3190,CID566
DID3190,CID8727
DID3191,CID3563
DID3191,CID8059
DID3192,CID116
DID3192,CID4698
