DID,CID
DID1549,CID1296
DID1550,CID1929
DID1550,CID2406
DID1550,CID4463
DID1550,CID5969
DID1550,CID7924
DID1551,CID1812
DID1551,CID5418
DID1552,CID3692
DID1552,CID4183
DID1552,CID6979
DID1552,CID8693
DID1553,CID4955
DID1554,CID1814
DID1554,CID2264
DID1555,CID6369
DID1555,CID8038
DID1556,CID4290
DID1557,CID1778
DID1557,CID2022
DID1557,CID5281
DID1557,CID8795
DID1558,CID1270
DID1558,CID1773
DID1558,CID5076
DID1558,CID5451
DID1558,CID5807
DID1559,CID3840
DID1559,CID5618
DID1559,CID5854
DID1559,CID8526
DID1560,CID5356
DID1560,CID5468
DID1561,CID3774
DID1561,CID4759
DID1561,CID7035
DID1562,CID5173
DID1563,CID1888
DID1563,CID2170
DID1563,CID2190
DID1563,CID8463
DID1564,CID3390
DID1564,CID363
DID1565,CID2543
DID1565,CID301
DID1565,CID323
DID1566,CID2099
DID1566,CID2841
DID1566,CID6512
DID1567,CID3358
DID1567,CID5899
DID1567,CID635
DID1567,CID7189
DID1568,CID2108
DID1568,CID3156
DID1568,CID6242
DID1569,CID147
DID1569,CID1744
DID1569,CID5251
DID1569,CID956
DID1570,CID5342
DID1571,CID1912
DID1571,CID40
DID1571,CID8479
DID1572,CID1299
DID1572,CID6262
DID1572,CID71
DID1573,CID1045
DID1573,CID1758
DID1573,CID7850
DID1573,CID8306
DID1573,CID8382
DID1574,CID1019
DID1574,CID940
DID1575,CID3921
DID1575,CID3989
DID1575,CID7545
DID1576,CID5122
DID1577,CID4812
DID1577,CID4963
DID1578,CID8247
DID1579,CID1597
DID1579,CID5718
DID1580,CID6940
DID1581,CID8441
DID1581,CID97
DID1582,CID1575
DID1582,CID1758
DID1582,CID4983
DID1582,CID5429
DID1582,CID7536
DID1583,CID5858
DID1583,CID5925
DID1583,CID7997
DID1583,CID947
DID1584,CID6850
DID1584,CID6873
DID1584,CID8898
DID1585,CID1185
DID1585,CID4474
DID1585,CID6924
DID1586,CID1307
DID1586,CID1336
DID1586,CID6446
DID1586,CID8077
DID1586,CID8414
DID1587,CID1975
DID1587,CID7205
DID1588,CID1922
DID1589,CID1339
DID1589,CID2756
DID1589,CID594
DID1589,CID6554
DID1590,CID2565
DID1590,CID2979
DID1590,CID3990
DID1590,CID6229
DID1591,CID6624
DID1591,CID8399
DID1592,CID4474
DID1592,CID6878
DID1592,CID8036
DID1592,CID8574
DID1593,CID1105
DID1593,CID1868
DID1593,CID4198
DID1593,CID4562
DID1593,CID5102
DID1594,CID5624
DID1594,CID6281
DID1594,CID6799
DID1594,CID8164
DID1595,CID3460
DID1596,CID3574
DID1596,CID4235
DID1596,CID4679
DID1596,CID7845
DID1597,CID2613
DID1598,CID3336
DID1598,CID5605
DID1598,CID7606
DID1598,CID85
DID1599,CID5645
DID1599,CID5856
DID1599,CID6629
DID1599,CID786
DID1600,CID3844
DID1600,CID7274
DID1601,CID4579
DID1601,CID4766
DID1601,CID7193
DID1601,CID7706
DID1602,CID1140
DID1602,CID1414
DID1602,CID4759
DID1602,CID5286
DID1602,CID7504
DID1603,CID1315
DID1603,CID314
DID1603,CID4079
DID1603,CID8549
DID1604,CID4411
DID1604,CID8125
DID1604,CID8969
DID1605,CID137
DID1605,CID2101
DID1605,CID4664
DID1605,CID6380
DID1605,CID8581
DID1606,CID8058
DID1607,CID4170
DID1607,CID6902
DID1608,CID3435
DID1608,CID5408
DID1608,CID8343
DID1608,CID8558
DID1609,CID3651
DID1609,CID714
DID1610,CID2325
DID1610,CID2411
DID1610,CID5184
DID1610,CID6213
DID1610,CID8147
DID1611,CID2072
DID1611,CID730
DID1611,CID8284
DID1612,CID8646
DID1613,CID3121
DID1613,CID3789
DID1614,CID3605
DID1614,CID5206
DID1614,CID5300
DID1614,CID8180
DID1615,CID3417
DID1615,CID4724
DID1615,CID7260
DID1616,CID4574
DID1616,CID847
DID1616,CID907
DID1617,CID1221
DID1617,CID3505
DID1617,CID4713
DID1617,CID6579
DID1618,CID5346
DID1619,CID2244
DID1619,CID3162
DID1619,CID3955
DID1619,CID5275
DID1619,CID6175
DID1620,CID5387
DID1621,CID1548
DID1621,CID1829
DID1621,CID4244
DID1622,CID561
DID1623,CID1328
DID1623,CID5141
DID1623,CID6224
DID1624,CID2238
DID1624,CID602
DID1625,CID1089
DID1625,CID1975
DID1625,CID5978
DID1625,CID669
DID1625,CID8905
DID1626,CID2052
DID1626,CID4938
DID1626,CID6147
DID1626,CID8118
DID1627,CID4284
DID1627,CID6119
DID1628,CID2750
DID1628,CID3158
DID1628,CID8646
DID1629,CID2149
DID1629,CID3042
DID1630,CID1658
DID1630,CID2648
DID1630,CID2654
DID1630,CID851
DID1631,CID4142
DID1631,CID8105
DID1631,CID8615
DID1632,CID6830
DID1632,CID6957
DID1632,CID7213
DID1633,CID2721
DID1633,CID3085
DID1633,CID6956
DID1633,CID727
DID1633,CID8831
DID1634,CID2046
DID1635,CID5457
DID1635,CID7607
DID1636,CID2530
DID1636,CID5317
DID1637,CID1158
DID1637,CID7010
DID1638,CID2235
DID1638,CID3004
DID1638,CID636
DID1638,CID6604
DID1638,CID7475
DID1639,CID2105
DID1639,CID6527
DID1640,CID5417
DID1641,CID229
DID1641,CID2321
DID1641,CID6564
DID1642,CID2572
DID1642,CID270
DID1642,CID518
DID1642,CID6797
DID1642,CID7867
DID1643,CID2615
DID1643,CID2687
DID1643,CID3344
DID1643,CID4183
DID1643,CID4420
DID1644,CID3741
DID1644,CID5960
DID1645,CID2967
DID1645,CID4337
DID1645,CID8559
DID1646,CID120
DID1646,CID8227
DID1646,CID8622
DID1646,CID8865
DID1647,CID6614
DID1647,CID8539
DID1647,CID8988
DID1648,CID2734
DID1648,CID3872
DID1648,CID5514
DID1648,CID6125
DID1648,CID8621
DID1649,CID4079
DID1650,CID1068
DID1650,CID5720
DID1651,CID297
DID1651,CID5926
DID1652,CID5397
DID1652,CID5601
DID1652,CID63
DID1653,CID6930
DID1653,CID8065
DID1654,CID3891
DID1655,CID3913
DID1655,CID6241
DID1655,CID8783
DID1656,CID1811
DID1656,CID2124
DID1656,CID8710
DID1657,CID175
DID1657,CID3567
DID1657,CID5094
DID1657,CID5430
DID1658,CID5012
DID1658,CID5957
DID1659,CID3673
DID1659,CID8945
DID1660,CID4777
DID1660,CID8066
DID1661,CID4811
DID1661,CID989
DID1662,CID279
DID1662,CID4387
DID1662,CID5760
DID1662,CID7007
DID1662,CID8090
DID1663,CID7020
DID1664,CID4890
DID1664,CID7650
DID1664,CID7825
DID1664,CID7952
DID1665,CID2641
DID1665,CID8296
DID1666,CID2929
DID1666,CID5807
DID1666,CID6566
DID1666,CID6784
DID1666,CID8782
DID1667,CID2286
DID1667,CID3011
DID1667,CID3063
DID1667,CID3064
DID1667,CID4003
DID1668,CID1129
DID1668,CID5824
DID1668,CID678
DID1669,CID6168
DID1670,CID1178
DID1670,CID1665
DID1670,CID214
DID1671,CID1962
DID1671,CID3216
DID1671,CID6410
DID1672,CID1495
DID1672,CID2393
DID1672,CID295
DID1672,CID7078
DID1672,CID730
DID1673,CID2482
DID1673,CID5307
DID1673,CID8176
DID1674,CID4543
DID1674,CID4828
DID1675,CID2403
DID1675,CID3584
DID1675,CID6226
DID1675,CID6668
DID1675,CID8737
DID1676,CID4457
DID1676,CID5149
DID1676,CID6398
DID1676,CID7195
DID1677,CID8090
DID1677,CID8176
DID1678,CID3421
DID1678,CID3567
DID1678,CID3955
DID1678,CID5287
DID1678,CID6137
DID1679,CID2431
DID1679,CID991
DID1680,CID1017
DID1680,CID1972
DID1680,CID6339
DID1681,CID2369
DID1682,CID1201
DID1682,CID1533
DID1682,CID7782
DID1683,CID2195
DID1683,CID3000
DID1683,CID4117
DID1683,CID8634
DID1684,CID2548
DID1684,CID4465
DID1684,CID6285
DID1684,CID6571
DID1685,CID4305
DID1686,CID2303
DID1686,CID2522
DID1686,CID3643
DID1686,CID6185
DID1686,CID6324
DID1687,CID4487
DID1688,CID7540
DID1688,CID8462
DID1689,CID3529
DID1689,CID4699
DID1689,CID6204
DID1689,CID6427
DID1689,CID725
DID1690,CID3911
DID1690,CID5141
DID1690,CID585
DID1691,CID1053
DID1691,CID1706
DID1691,CID6232
DID1691,CID8674
DID1692,CID1386
DID1692,CID4118
DID1692,CID6047
DID1692,CID7161
DID1693,CID5421
DID1694,CID3167
DID1694,CID5572
DID1695,CID2563
DID1696,CID5650
DID1696,CID647
DID1697,CID1351
DID1697,CID4679
DID1697,CID7226
DID1697,CID7381
DID1698,CID320
DID1698,CID504
DID1698,CID5277
DID1699,CID2732
DID1699,CID5520
DID1700,CID1000
DID1700,CID8174
DID1700,CID8945
DID1701,CID1218
DID1701,CID1405
DID1701,CID2183
DID1701,CID2845
DID1701,CID6909
DID1702,CID2852
DID1702,CID7545
DID1702,CID8189
DID1703,CID216
DID1703,CID305
DID1704,CID1809
DID1704,CID1890
DID1704,CID5975
DID1704,CID6103
DID1704,CID7579
DID1705,CID8509
DID1706,CID2037
DID1706,CID2704
DID1706,CID2805
DID1706,CID571
DID1707,CID5641
DID1708,CID239
DID1708,CID3406
DID1708,CID6591
DID1709,CID4246
DID1709,CID5099
DID1710,CID1834
DID1710,CID5932
DID1710,CID7887
DID1711,CID4416
DID1711,CID5095
DID1712,CID1889
DID1713,CID3175
DID1713,CID635
DID1713,CID7484
DID1713,CID8968
DID1714,CID2728
DID1714,CID6141
DID1715,CID1049
DID1715,CID3023
DID1715,CID6772
DID1715,CID8234
DID1715,CID868
DID1716,CID3279
DID1716,CID3771
DID1716,CID4728
DID1716,CID6727
DID1716,CID7854
DID1717,CID3083
DID1717,CID5771
DID1717,CID8881
DID1718,CID2519
DID1718,CID5623
DID1718,CID5750
DID1719,CID1376
DID1719,CID6339
DID1719,CID843
DID1720,CID3999
DID1720,CID4720
DID1720,CID8074
DID1721,CID1630
DID1721,CID426
DID1721,CID7938
DID1721,CID8690
DID1722,CID1395
DID1722,CID1687
DID1722,CID2776
DID1722,CID4842
DID1722,CID6296
DID1723,CID153
DID1723,CID1648
DID1724,CID4710
DID1725,CID3656
DID1725,CID3866
DID1725,CID4330
DID1725,CID5743
DID1725,CID594
DID1726,CID1635
DID1726,CID4249
DID1726,CID4624
DID1726,CID8970
DID1727,CID1733
DID1727,CID3368
DID1727,CID5769
DID1728,CID1491
DID1728,CID1510
DID1728,CID6021
DID1728,CID7312
DID1728,CID8064
DID1729,CID5840
DID1729,CID8355
DID1729,CID915
DID1730,CID8017
DID1730,CID952
DID1731,CID3402
DID1731,CID4219
DID1731,CID5015
DID1731,CID5837
DID1731,CID8146
DID1732,CID8555
DID1733,CID6248
DID1733,CID7704
DID1734,CID6486
DID1735,CID1493
DID1735,CID4327
DID1735,CID7259
DID1736,CID908
DID1737,CID3571
DID1737,CID4820
DID1737,CID511
DID1737,CID6459
DID1737,CID7747
DID1738,CID4246
DID1739,CID2090
DID1739,CID2848
DID1739,CID2893
DID1739,CID8277
DID1740,CID3802
DID1740,CID7092
DID1741,CID1163
DID1741,CID4976
DID1741,CID7164
DID1742,CID3790
DID1742,CID4730
DID1742,CID5758
DID1743,CID5102
DID1743,CID8084
DID1743,CID8497
DID1743,CID8978
DID1744,CID1081
DID1744,CID3249
DID1744,CID5184
DID1744,CID6070
DID1744,CID8986
DID1745,CID4044
DID1745,CID7040
DID1745,CID7933
DID1746,CID1987
DID1746,CID2067
DID1746,CID2330
DID1746,CID2903
DID1746,CID5671
DID1747,CID1004
DID1747,CID2519
DID1747,CID3834
DID1747,CID5168
DID1748,CID2622
DID1748,CID2709
DID1748,CID6328
DID1748,CID6506
DID1749,CID446
DID1749,CID5211
DID1749,CID5667
DID1749,CID8321
DID1750,CID2791
DID1750,CID3797
DID1750,CID4604
DID1750,CID7906
DID1751,CID4090
DID1751,CID445
DID1751,CID6531
DID1752,CID5178
DID1752,CID5722
DID1753,CID444
DID1753,CID6009
DID1753,CID8010
DID1754,CID400
DID1755,CID2383
DID1755,CID8429
DID1756,CID6749
DID1756,CID8833
DID1757,CID1716
DID1758,CID1911
DID1758,CID3542
DID1758,CID5020
DID1758,CID6095
DID1758,CID926
DID1759,CID2900
DID1759,CID4036
DID1759,CID641
DID1759,CID6809
DID1759,CID7378
DID1760,CID1000
DID1760,CID3971
DID1760,CID4043
DID1760,CID7430
DID1760,CID993
DID1761,CID474
DID1761,CID5040
DID1761,CID6833
DID1761,CID8586
DID1762,CID4194
DID1762,CID5951
DID1763,CID1532
DID1763,CID4299
DID1763,CID4634
DID1763,CID5781
DID1763,CID7686
DID1764,CID5087
DID1764,CID8462
DID1765,CID3849
DID1765,CID4422
DID1765,CID6167
DID1765,CID6512
DID1766,CID8785
DID1767,CID1998
DID1767,CID4308
DID1767,CID6653
DID1767,CID6745
DID1768,CID2706
DID1768,CID4644
DID1768,CID670
DID1768,CID7823
DID1768,CID8269
DID1769,CID5566
DID1769,CID6022
DID1769,CID6126
DID1769,CID8875
DID1770,CID1898
DID1770,CID5240
DID1771,CID1341
DID1771,CID1427
DID1771,CID3377
DID1771,CID8920
DID1771,CID975
DID1772,CID2113
DID1772,CID4189
DID1772,CID7406
DID1773,CID1958
DID1773,CID2877
DID1773,CID3464
DID1773,CID4124
DID1773,CID5215
DID1774,CID3248
DID1774,CID3706
DID1774,CID4713
DID1774,CID5531
DID1774,CID8455
DID1775,CID3416
DID1775,CID4199
DID1775,CID4716
DID1776,CID1022
DID1776,CID6
DID1777,CID1619
DID1777,CID1774
DID1777,CID1879
DID1777,CID5705
DID1778,CID2704
DID1778,CID6631
DID1778,CID8271
DID1778,CID995
DID1779,CID5972
DID1780,CID8894
DID1781,CID108
DID1781,CID4149
DID1781,CID7645
DID1781,CID7678
DID1782,CID3982
DID1782,CID4693
DID1783,CID2199
DID1783,CID4036
DID1783,CID411
DID1783,CID7866
DID1783,CID8222
DID1784,CID3104
DID1784,CID3691
DID1784,CID7303
DID1785,CID1432
DID1785,CID7502
DID1785,CID8687
DID1785,CID8833
DID1786,CID3600
DID1786,CID5610
DID1786,CID8713
DID1786,CID8986
DID1787,CID7237
DID1788,CID2333
DID1788,CID2383
DID1788,CID4320
DID1788,CID7551
DID1789,CID5443
DID1789,CID6758
DID1789,CID6876
DID1789,CID8527
DID1790,CID7801
DID1790,CID8083
DID1791,CID4180
DID1791,CID6440
DID1792,CID3710
DID1792,CID4813
DID1793,CID3633
DID1794,CID1788
DID1794,CID4244
DID1794,CID5704
DID1795,CID1487
DID1795,CID5005
DID1795,CID5256
DID1795,CID7306
DID1795,CID8858
DID1796,CID5275
DID1797,CID5383
DID1797,CID5894
DID1797,CID8837
DID1798,CID4091
DID1798,CID5290
DID1798,CID5760
DID1799,CID1005
DID1799,CID1675
DID1799,CID4978
DID1800,CID383
DID1801,CID7060
DID1801,CID7934
DID1802,CID3087
DID1802,CID4217
DID1802,CID4272
DID1802,CID6676
DID1803,CID1
DID1803,CID3765
DID1803,CID5835
DID1803,CID6989
DID1803,CID7911
DID1804,CID3262
DID1804,CID4399
DID1804,CID5939
DID1804,CID6552
DID1805,CID3717
DID1805,CID4444
DID1805,CID4820
DID1805,CID8142
DID1806,CID2347
DID1807,CID120
DID1807,CID2936
DID1807,CID6062
DID1807,CID8570
DID1808,CID2620
DID1808,CID3636
DID1809,CID3707
DID1809,CID455
DID1809,CID769
DID1809,CID7927
DID1809,CID8662
DID1810,CID1135
DID1810,CID3214
DID1810,CID686
DID1811,CID6661
DID1812,CID1515
DID1813,CID3790
DID1813,CID4828
DID1813,CID8927
DID1814,CID1346
DID1814,CID4698
DID1814,CID5702
DID1815,CID3823
DID1815,CID4825
DID1815,CID5524
DID1815,CID6558
DID1816,CID234
DID1816,CID7565
DID1817,CID6123
DID1817,CID6627
DID1817,CID6729
DID1817,CID6917
DID1817,CID8443
DID1818,CID2570
DID1818,CID4074
DID1818,CID4493
DID1818,CID7010
DID1819,CID1109
DID1819,CID2347
DID1819,CID4751
DID1819,CID578
DID1819,CID7305
DID1820,CID3088
DID1820,CID3227
DID1820,CID5404
DID1820,CID5559
DID1821,CID7817
DID1822,CID5323
DID1822,CID6466
DID1823,CID3788
DID1823,CID5601
DID1823,CID6709
DID1823,CID8344
DID1824,CID2487
DID1824,CID7476
DID1825,CID124
DID1825,CID4250
DID1825,CID6197
DID1825,CID7368
DID1825,CID818
DID1826,CID3030
DID1826,CID4542
DID1826,CID5743
DID1827,CID3706
DID1827,CID4894
DID1827,CID6078
DID1828,CID3088
DID1828,CID586
DID1828,CID6505
DID1828,CID7742
DID1829,CID5797
DID1829,CID6868
DID1830,CID5789
DID1830,CID6676
DID1831,CID8786
DID1832,CID4056
DID1832,CID6383
DID1832,CID8677
DID1833,CID3214
DID1833,CID3421
DID1833,CID6976
DID1833,CID7398
DID1833,CID7399
DID1834,CID8269
DID1834,CID8489
DID1834,CID8654
DID1835,CID1812
DID1835,CID2422
DID1835,CID5243
DID1835,CID8260
DID1836,CID3498
DID1836,CID3766
DID1836,CID7464
DID1837,CID2854
DID1837,CID6796
DID1838,CID5837
DID1838,CID6789
DID1838,CID7970
DID1838,CID8382
DID1839,CID2566
DID1839,CID2704
DID1839,CID3651
DID1839,CID6528
DID1840,CID2518
DID1840,CID3370
DID1840,CID8120
DID1840,CID860
DID1841,CID3347
DID1841,CID6502
DID1841,CID8024
DID1841,CID8347
DID1841,CID8899
DID1842,CID3892
DID1842,CID444
DID1843,CID7724
DID1844,CID7611
DID1844,CID7904
DID1845,CID5058
DID1845,CID595
DID1845,CID8137
DID1845,CID8232
DID1845,CID8458
DID1846,CID4977
DID1846,CID584
DID1846,CID8188
DID1846,CID8673
DID1847,CID2560
DID1847,CID3300
DID1847,CID5077
DID1847,CID6306
DID1848,CID1072
DID1848,CID1161
DID1848,CID3218
DID1848,CID626
DID1849,CID2475
DID1849,CID4310
DID1849,CID6425
DID1849,CID8234
DID1850,CID1429
DID1850,CID5274
DID1850,CID8203
DID1851,CID2965
DID1851,CID78
DID1852,CID2843
DID1852,CID2902
DID1852,CID3161
DID1852,CID59
DID1852,CID7891
DID1853,CID1988
DID1853,CID2467
DID1853,CID7729
DID1854,CID550
DID1854,CID7086
DID1854,CID8411
DID1854,CID8458
DID1854,CID8966
DID1855,CID1695
DID1855,CID4547
DID1855,CID5551
DID1855,CID8883
DID1856,CID334
DID1856,CID4662
DID1856,CID5410
DID1856,CID6946
DID1856,CID8783
DID1857,CID1821
DID1857,CID2796
DID1857,CID289
DID1857,CID3135
DID1858,CID1729
DID1858,CID1752
DID1858,CID5182
DID1858,CID7908
DID1859,CID8511
DID1860,CID8169
DID1861,CID1273
DID1861,CID5450
DID1861,CID8130
DID1861,CID956
DID1862,CID2518
DID1862,CID4331
DID1862,CID8978
DID1863,CID3093
DID1863,CID5918
DID1863,CID8438
DID1864,CID5172
DID1865,CID3460
DID1865,CID3924
DID1865,CID8406
DID1865,CID8825
DID1866,CID3475
DID1867,CID2613
DID1867,CID2855
DID1867,CID3477
DID1867,CID8935
DID1868,CID3458
DID1868,CID4263
DID1868,CID6256
DID1868,CID6452
DID1868,CID6977
DID1869,CID8888
DID1869,CID926
DID1870,CID5097
DID1870,CID6062
DID1870,CID7508
DID1871,CID2486
DID1871,CID6203
DID1871,CID6328
DID1871,CID7131
DID1871,CID923
DID1872,CID3942
DID1873,CID2471
DID1873,CID3064
DID1873,CID7692
DID1873,CID974
DID1874,CID1399
DID1874,CID5676
DID1875,CID5109
DID1875,CID8545
DID1876,CID3519
DID1876,CID6568
DID1876,CID7098
DID1876,CID7189
DID1877,CID2730
DID1877,CID4624
DID1877,CID8717
DID1878,CID2785
DID1878,CID4736
DID1878,CID6039
DID1878,CID7026
DID1879,CID28
DID1879,CID5586
DID1879,CID6616
DID1879,CID8379
DID1880,CID1307
DID1880,CID2839
DID1880,CID3129
DID1880,CID4968
DID1880,CID641
DID1881,CID3008
DID1881,CID3445
DID1881,CID5185
DID1881,CID7094
DID1882,CID3261
DID1882,CID4115
DID1882,CID676
DID1882,CID8275
DID1883,CID1069
DID1883,CID2635
DID1883,CID3133
DID1883,CID5392
DID1883,CID5980
DID1884,CID1553
DID1884,CID238
DID1884,CID2617
DID1884,CID2996
DID1884,CID8923
DID1885,CID1410
DID1885,CID2751
DID1886,CID1624
DID1886,CID6907
DID1886,CID8505
DID1887,CID1847
DID1888,CID2252
DID1888,CID5379
DID1888,CID672
DID1888,CID853
DID1889,CID2152
DID1889,CID3977
DID1889,CID5620
DID1889,CID6296
DID1890,CID6432
DID1891,CID1792
DID1892,CID8763
DID1893,CID1868
DID1893,CID6519
DID1893,CID7169
DID1893,CID7461
DID1894,CID101
DID1894,CID5104
DID1894,CID5698
DID1894,CID6482
DID1895,CID1431
DID1895,CID310
DID1896,CID136
DID1896,CID3755
DID1896,CID6661
DID1896,CID7210
DID1896,CID8716
DID1897,CID3695
DID1897,CID6365
DID1897,CID7314
DID1897,CID922
DID1898,CID4150
DID1898,CID6157
DID1899,CID313
DID1899,CID4159
DID1899,CID6293
DID1900,CID3818
DID1900,CID5726
DID1900,CID5955
DID1900,CID8409
DID1901,CID5669
DID1902,CID1401
DID1902,CID4600
DID1902,CID7171
DID1902,CID745
DID1903,CID6811
DID1903,CID8069
DID1903,CID8837
DID1904,CID2357
DID1904,CID3969
DID1904,CID4997
DID1904,CID8265
DID1905,CID1373
DID1905,CID1498
DID1905,CID7566
DID1905,CID8510
DID1906,CID7228
DID1906,CID7507
DID1907,CID1547
DID1907,CID2686
DID1907,CID8327
DID1908,CID269
DID1908,CID3620
DID1908,CID4721
DID1908,CID8199
DID1908,CID97
DID1909,CID6192
DID1910,CID2764
DID1910,CID7324
DID1911,CID4668
DID1912,CID344
DID1912,CID3882
DID1912,CID5155
DID1912,CID7507
DID1912,CID7655
DID1913,CID6111
DID1914,CID2974
DID1914,CID8838
DID1914,CID884
DID1915,CID3381
DID1915,CID8348
DID1916,CID4608
DID1917,CID1191
DID1917,CID2699
DID1917,CID3397
DID1917,CID3735
DID1917,CID4459
DID1918,CID3453
DID1918,CID4307
DID1919,CID1183
DID1919,CID1727
DID1919,CID7805
DID1920,CID2582
DID1920,CID2664
DID1920,CID3456
DID1920,CID5089
DID1921,CID3147
DID1921,CID413
DID1921,CID6940
DID1921,CID8783
DID1922,CID2803
DID1922,CID6337
DID1922,CID8061
DID1923,CID2214
DID1923,CID5948
DID1924,CID7165
DID1924,CID8954
DID1925,CID8173
DID1926,CID1315
DID1926,CID8272
DID1926,CID8663
DID1927,CID1429
DID1927,CID2322
DID1927,CID6054
DID1928,CID7491
DID1929,CID1191
DID1929,CID2798
DID1929,CID3143
DID1929,CID7799
DID1930,CID2964
DID1930,CID5644
DID1931,CID4568
DID1931,CID7020
DID1931,CID7641
DID1931,CID8212
DID1932,CID3306
DID1933,CID2219
DID1933,CID4565
DID1933,CID5888
DID1934,CID1779
DID1934,CID1856
DID1934,CID2188
DID1934,CID2519
DID1934,CID480
DID1935,CID1806
DID1935,CID7376
DID1935,CID8929
DID1936,CID1596
DID1936,CID1632
DID1936,CID6089
DID1936,CID6455
DID1936,CID688
DID1937,CID1820
DID1938,CID2581
DID1938,CID2924
DID1938,CID3889
DID1938,CID6114
DID1938,CID8029
DID1939,CID1267
DID1940,CID3181
DID1940,CID7800
DID1941,CID7452
DID1942,CID1464
DID1942,CID3659
DID1942,CID4475
DID1942,CID7915
DID1942,CID848
DID1943,CID1285
DID1943,CID4497
DID1943,CID8924
DID1944,CID4718
DID1945,CID1953
DID1945,CID4952
DID1945,CID6215
DID1945,CID8407
DID1946,CID164
DID1946,CID3595
DID1946,CID3982
DID1946,CID5725
DID1946,CID6540
DID1947,CID3991
DID1948,CID1809
DID1948,CID8276
DID1949,CID2056
DID1949,CID3345
DID1949,CID6949
DID1950,CID2771
DID1950,CID284
DID1950,CID4
DID1950,CID8185
DID1951,CID1550
DID1951,CID2604
DID1951,CID806
DID1951,CID922
DID1952,CID1380
DID1952,CID4499
DID1953,CID1219
DID1954,CID2815
DID1954,CID5971
DID1955,CID3409
DID1956,CID1474
DID1956,CID5941
DID1956,CID6447
DID1956,CID6583
DID1956,CID8080
DID1957,CID325
DID1957,CID4800
DID1958,CID1257
DID1958,CID153
DID1959,CID3485
DID1959,CID4931
DID1959,CID7034
DID1960,CID1182
DID1960,CID5048
DID1960,CID6269
DID1960,CID8899
DID1961,CID180
DID1961,CID2262
DID1961,CID3710
DID1961,CID4370
DID1961,CID594
DID1962,CID2712
DID1962,CID2822
DID1962,CID2831
DID1962,CID3793
DID1962,CID6073
DID1963,CID8460
DID1964,CID4242
DID1964,CID7204
DID1965,CID6179
DID1965,CID6216
DID1966,CID4438
DID1966,CID6656
DID1967,CID2234
DID1967,CID431
DID1967,CID5760
DID1967,CID6589
DID1967,CID8489
DID1968,CID5923
DID1968,CID6922
DID1969,CID3456
DID1969,CID5604
DID1969,CID6444
DID1970,CID1485
DID1970,CID4342
DID1971,CID8486
DID1972,CID2402
DID1972,CID3361
DID1972,CID4657
DID1972,CID6724
DID1972,CID6909
DID1973,CID3829
DID1973,CID3837
DID1973,CID4927
DID1973,CID7333
DID1973,CID802
DID1974,CID6136
DID1974,CID8092
DID1975,CID1891
DID1975,CID323
DID1976,CID6186
DID1977,CID2303
DID1977,CID79
DID1978,CID1232
DID1978,CID433
DID1978,CID7172
DID1978,CID8757
DID1979,CID5920
DID1980,CID1700
DID1980,CID2334
DID1980,CID6763
DID1981,CID4565
DID1982,CID1009
DID1982,CID1445
DID1982,CID1987
DID1982,CID2608
DID1982,CID3570
DID1983,CID1105
DID1983,CID1844
DID1984,CID7059
DID1985,CID3481
DID1985,CID380
DID1985,CID5835
DID1985,CID8264
DID1986,CID820
DID1987,CID387
DID1987,CID4008
DID1987,CID4641
DID1987,CID476
DID1987,CID5317
DID1988,CID395
DID1988,CID8304
DID1989,CID212
DID1989,CID6449
DID1990,CID4452
DID1991,CID3462
DID1991,CID409
DID1992,CID2472
DID1992,CID6443
DID1992,CID7557
DID1993,CID1805
DID1993,CID3853
DID1993,CID393
DID1994,CID4063
DID1995,CID2498
DID1995,CID3260
DID1995,CID7953
DID1996,CID5858
DID1997,CID1007
DID1997,CID3394
DID1997,CID5038
DID1997,CID753
DID1997,CID8460
DID1998,CID2326
DID1998,CID482
DID1998,CID5144
DID1998,CID6505
DID1998,CID8887
DID1999,CID1985
DID1999,CID300
DID1999,CID4371
DID1999,CID944
DID2000,CID7368
DID2000,CID8205
DID2000,CID8218
DID2000,CID8857
DID2001,CID1086
DID2001,CID7265
DID2002,CID1584
DID2002,CID1816
DID2002,CID3755
DID2002,CID6776
DID2002,CID7452
DID2003,CID6308
DID2004,CID4245
DID2004,CID8443
DID2005,CID3105
DID2005,CID3155
DID2005,CID356
DID2006,CID146
DID2006,CID1514
DID2006,CID2319
DID2006,CID4844
DID2007,CID2683
DID2007,CID3176
DID2007,CID5174
DID2007,CID6560
DID2008,CID4079
DID2008,CID653
DID2008,CID6713
DID2008,CID8729
DID2009,CID1934
DID2009,CID8977
DID2010,CID1086
DID2010,CID1437
DID2010,CID3282
DID2010,CID6196
DID2010,CID6691
DID2011,CID1745
DID2011,CID5072
DID2011,CID8398
DID2011,CID8626
DID2012,CID4919
DID2012,CID5780
DID2013,CID5315
DID2014,CID5139
DID2015,CID1232
DID2015,CID2630
DID2015,CID3394
DID2015,CID6189
DID2015,CID8016
DID2016,CID6599
DID2016,CID6999
DID2016,CID8145
DID2017,CID5179
DID2017,CID6619
DID2017,CID6971
DID2018,CID2741
DID2018,CID7161
DID2018,CID7872
DID2019,CID2713
DID2019,CID4872
DID2019,CID6725
DID2020,CID1145
DID2020,CID1849
DID2020,CID2735
DID2020,CID6092
DID2020,CID6871
DID2021,CID5106
DID2021,CID6138
