"CLSID","PPLID"
"clsid6743","pplid4213"
"clsid2543","pplid3635"
"clsid2543","pplid3916"
"clsid4512","pplid3635"
"clsid4512","pplid3916"
"clsid7950","pplid3635"
"clsid7950","pplid3916"
"clsid8351","pplid3635"
"clsid8351","pplid3916"
"clsid613","pplid2755"
"clsid613","pplid3222"
"clsid846","pplid2755"
"clsid846","pplid3222"
"clsid3849","pplid1914"
"clsid3849","pplid754"
"clsid7176","pplid1914"
"clsid7176","pplid754"
"clsid12270","pplid34"
"clsid12270","pplid4782"
"clsid12619","pplid34"
"clsid12619","pplid4782"
"clsid10707","pplid103"
"clsid10707","pplid227"
"clsid10707","pplid3136"
"clsid10707","pplid4362"
"clsid4193","pplid1715"
"clsid4193","pplid2723"
"clsid2444","pplid2238"
"clsid2444","pplid525"
"clsid4829","pplid2238"
"clsid4829","pplid525"
"clsid5154","pplid1761"
"clsid5213","pplid1761"
"clsid7242","pplid2827"
"clsid7242","pplid3105"
"clsid7242","pplid76"
"clsid1985","pplid744"
"clsid12679","pplid2166"
"clsid12679","pplid2188"
"clsid12679","pplid491"
"clsid12679","pplid81"
"clsid1766","pplid2307"
"clsid418","pplid2307"
"clsid6985","pplid2294"
"clsid6985","pplid4981"
"clsid1001","pplid2222"
"clsid1001","pplid2381"
"clsid1001","pplid4992"
"clsid12691","pplid2222"
"clsid12691","pplid2381"
"clsid12691","pplid4992"
"clsid17","pplid2222"
"clsid17","pplid2381"
"clsid17","pplid4992"
"clsid12052","pplid1696"
"clsid12052","pplid983"
"clsid1240","pplid1696"
"clsid1240","pplid983"
"clsid10466","pplid2934"
"clsid10466","pplid4741"
"clsid10967","pplid2934"
"clsid10967","pplid4741"
"clsid4705","pplid2934"
"clsid4705","pplid4741"
"clsid5864","pplid4006"
"clsid7432","pplid4006"
"clsid11529","pplid2253"
"clsid11529","pplid2303"
"clsid11529","pplid2536"
"clsid4648","pplid2253"
"clsid4648","pplid2303"
"clsid4648","pplid2536"
"clsid11276","pplid1026"
"clsid11276","pplid1924"
"clsid11276","pplid3789"
"clsid4892","pplid1026"
"clsid4892","pplid1924"
"clsid4892","pplid3789"
"clsid5396","pplid3597"
"clsid2274","pplid1932"
"clsid2274","pplid4482"
"clsid2274","pplid469"
"clsid2274","pplid596"
"clsid2274","pplid98"
"clsid10774","pplid1528"
"clsid10774","pplid3580"
"clsid12623","pplid1528"
"clsid12623","pplid3580"
"clsid9024","pplid298"
"clsid9024","pplid3318"
"clsid9024","pplid4455"
"clsid4314","pplid81"
"clsid8411","pplid81"
"clsid308","pplid1731"
"clsid308","pplid2992"
"clsid7242","pplid1731"
"clsid7242","pplid2992"
"clsid3809","pplid3127"
"clsid3830","pplid3127"
"clsid4782","pplid3127"
"clsid10115","pplid1506"
"clsid10115","pplid1674"
"clsid10115","pplid3344"
"clsid10115","pplid4542"
"clsid10580","pplid1506"
"clsid10580","pplid1674"
"clsid10580","pplid3344"
"clsid10580","pplid4542"
"clsid12557","pplid1506"
"clsid12557","pplid1674"
"clsid12557","pplid3344"
"clsid12557","pplid4542"
"clsid7199","pplid1506"
"clsid7199","pplid1674"
"clsid7199","pplid3344"
"clsid7199","pplid4542"
"clsid2428","pplid3275"
"clsid2428","pplid4208"
"clsid2428","pplid4219"
"clsid6391","pplid3275"
"clsid6391","pplid4208"
"clsid6391","pplid4219"
"clsid5427","pplid3249"
"clsid5427","pplid475"
"clsid9108","pplid3249"
"clsid9108","pplid475"
"clsid10141","pplid1282"
"clsid10141","pplid2471"
"clsid4172","pplid1282"
"clsid4172","pplid2471"
"clsid4890","pplid1282"
"clsid4890","pplid2471"
"clsid7934","pplid1282"
"clsid7934","pplid2471"
"clsid1209","pplid429"
"clsid10867","pplid3153"
"clsid10867","pplid3842"
"clsid10367","pplid2635"
"clsid10367","pplid4804"
"clsid12932","pplid2635"
"clsid12932","pplid4804"
"clsid2846","pplid2635"
"clsid2846","pplid4804"
"clsid4755","pplid2635"
"clsid4755","pplid4804"
"clsid7155","pplid2648"
"clsid7155","pplid4549"
"clsid3776","pplid2377"
"clsid3776","pplid3006"
"clsid3776","pplid3981"
"clsid5015","pplid2377"
"clsid5015","pplid3006"
"clsid5015","pplid3981"
"clsid586","pplid2377"
"clsid586","pplid3006"
"clsid586","pplid3981"
"clsid6104","pplid2377"
"clsid6104","pplid3006"
"clsid6104","pplid3981"
"clsid5498","pplid3897"
"clsid5498","pplid4486"
"clsid9447","pplid2484"
"clsid9447","pplid485"
"clsid6028","pplid2754"
"clsid6028","pplid298"
"clsid6028","pplid3407"
"clsid12494","pplid1606"
"clsid12494","pplid2858"
"clsid12494","pplid3076"
"clsid12494","pplid4130"
"clsid4143","pplid1606"
"clsid4143","pplid2858"
"clsid4143","pplid3076"
"clsid4143","pplid4130"
"clsid4199","pplid1606"
"clsid4199","pplid2858"
"clsid4199","pplid3076"
"clsid4199","pplid4130"
"clsid3181","pplid1090"
"clsid3181","pplid2834"
"clsid9201","pplid1090"
"clsid9201","pplid2834"
"clsid1033","pplid2211"
"clsid913","pplid1643"
"clsid913","pplid1699"
"clsid913","pplid2535"
"clsid1708","pplid2924"
"clsid1708","pplid4506"
"clsid193","pplid2924"
"clsid193","pplid4506"
"clsid10115","pplid149"
"clsid10115","pplid4467"
"clsid10819","pplid149"
"clsid10819","pplid4467"
"clsid1516","pplid149"
"clsid1516","pplid4467"
"clsid174","pplid2097"
"clsid174","pplid4627"
"clsid4232","pplid2097"
"clsid4232","pplid4627"
"clsid4530","pplid2097"
"clsid4530","pplid4627"
"clsid7764","pplid1139"
"clsid574","pplid2581"
"clsid11260","pplid2798"
"clsid11260","pplid511"
"clsid9152","pplid2798"
"clsid9152","pplid511"
"clsid554","pplid3475"
"clsid5685","pplid3475"
"clsid4397","pplid1213"
"clsid4397","pplid1403"
"clsid4397","pplid2797"
"clsid4397","pplid3522"
"clsid4397","pplid3586"
"clsid4715","pplid1213"
"clsid4715","pplid1403"
"clsid4715","pplid2797"
"clsid4715","pplid3522"
"clsid4715","pplid3586"
"clsid7789","pplid4437"
"clsid9502","pplid2720"
"clsid2731","pplid2628"
"clsid2731","pplid890"
"clsid6818","pplid2628"
"clsid6818","pplid890"
"clsid8053","pplid1882"
"clsid8053","pplid238"
"clsid2268","pplid1214"
"clsid2268","pplid2367"
"clsid11716","pplid741"
"clsid2663","pplid741"
"clsid5113","pplid741"
"clsid7596","pplid741"
"clsid8782","pplid741"
"clsid4795","pplid4907"
"clsid5045","pplid4907"
"clsid11066","pplid2067"
"clsid11066","pplid3599"
"clsid11066","pplid3996"
"clsid11066","pplid532"
"clsid3672","pplid2067"
"clsid3672","pplid3599"
"clsid3672","pplid3996"
"clsid3672","pplid532"
"clsid9644","pplid2067"
"clsid9644","pplid3599"
"clsid9644","pplid3996"
"clsid9644","pplid532"
"clsid3918","pplid19"
"clsid3918","pplid260"
"clsid3918","pplid2738"
"clsid3918","pplid4393"
"clsid4107","pplid19"
"clsid4107","pplid260"
"clsid4107","pplid2738"
"clsid4107","pplid4393"
"clsid5310","pplid2430"
"clsid9529","pplid2430"
"clsid6692","pplid2569"
"clsid6692","pplid2718"
"clsid10512","pplid279"
"clsid10512","pplid802"
"clsid414","pplid279"
"clsid414","pplid802"
"clsid1915","pplid1774"
"clsid1915","pplid3178"
"clsid11481","pplid3423"
"clsid11481","pplid3899"
"clsid2244","pplid3391"
"clsid5780","pplid3391"
"clsid6996","pplid3391"
"clsid4358","pplid2557"
"clsid4358","pplid3766"
"clsid4358","pplid4539"
"clsid4358","pplid4643"
"clsid9182","pplid2557"
"clsid9182","pplid3766"
"clsid9182","pplid4539"
"clsid9182","pplid4643"
"clsid11839","pplid4655"
"clsid11839","pplid4880"
"clsid2094","pplid4655"
"clsid2094","pplid4880"
"clsid4812","pplid2074"
"clsid4812","pplid3643"
"clsid4812","pplid4323"
"clsid2463","pplid1432"
"clsid2463","pplid977"
"clsid7206","pplid1432"
"clsid7206","pplid977"
"clsid10477","pplid2491"
"clsid545","pplid2491"
"clsid11187","pplid4288"
"clsid1199","pplid4288"
"clsid7714","pplid4288"
"clsid6992","pplid1964"
"clsid12945","pplid332"
"clsid12945","pplid3841"
"clsid2474","pplid332"
"clsid2474","pplid3841"
"clsid422","pplid332"
"clsid422","pplid3841"
"clsid6518","pplid2643"
"clsid6518","pplid2749"
"clsid6518","pplid3058"
"clsid11720","pplid1816"
"clsid11720","pplid3530"
"clsid2577","pplid1816"
"clsid2577","pplid3530"
"clsid5276","pplid1816"
"clsid5276","pplid3530"
"clsid9078","pplid1964"
"clsid10601","pplid2586"
"clsid10601","pplid4466"
"clsid3152","pplid2586"
"clsid3152","pplid4466"
"clsid3866","pplid2586"
"clsid3866","pplid4466"
"clsid5172","pplid2586"
"clsid5172","pplid4466"
"clsid11975","pplid1070"
"clsid11975","pplid559"
"clsid10345","pplid1927"
"clsid10345","pplid3389"
"clsid10345","pplid4188"
"clsid6491","pplid1927"
"clsid6491","pplid3389"
"clsid6491","pplid4188"
"clsid5994","pplid3190"
"clsid5994","pplid3833"
"clsid5994","pplid4336"
"clsid7246","pplid3190"
"clsid7246","pplid3833"
"clsid7246","pplid4336"
"clsid1774","pplid4768"
"clsid360","pplid4768"
"clsid8711","pplid4768"
"clsid10060","pplid3701"
"clsid10060","pplid4372"
"clsid10060","pplid4942"
"clsid2695","pplid3701"
"clsid2695","pplid4372"
"clsid2695","pplid4942"
"clsid9422","pplid2357"
"clsid9422","pplid2482"
"clsid9422","pplid4386"
"clsid11609","pplid4406"
"clsid11609","pplid4732"
"clsid4506","pplid1540"
"clsid4506","pplid3876"
"clsid5426","pplid1540"
"clsid5426","pplid3876"
"clsid8704","pplid1540"
"clsid8704","pplid3876"
"clsid12280","pplid3325"
"clsid2306","pplid3325"
"clsid12783","pplid1332"
"clsid12783","pplid2419"
"clsid12783","pplid2814"
"clsid1806","pplid3601"
"clsid2350","pplid3601"
"clsid7106","pplid3601"
"clsid4164","pplid130"
"clsid4164","pplid1403"
"clsid4164","pplid185"
"clsid4164","pplid2034"
"clsid4164","pplid3795"
"clsid11571","pplid3244"
"clsid11859","pplid3244"
"clsid3540","pplid1854"
"clsid3540","pplid2426"
"clsid3540","pplid3712"
"clsid5554","pplid2958"
"clsid5554","pplid3637"
"clsid5554","pplid4329"
"clsid193","pplid3292"
"clsid193","pplid4822"
"clsid8408","pplid3292"
"clsid8408","pplid4822"
"clsid7679","pplid178"
"clsid7679","pplid2054"
"clsid11229","pplid580"
"clsid3758","pplid580"
"clsid6615","pplid1528"
"clsid6615","pplid3696"
"clsid8294","pplid1528"
"clsid8294","pplid3696"
"clsid12648","pplid2541"
"clsid12648","pplid4521"
"clsid2828","pplid4812"
"clsid5222","pplid2764"
"clsid5222","pplid4486"
"clsid5222","pplid4888"
"clsid4431","pplid2511"
"clsid4431","pplid4128"
"clsid4431","pplid954"
"clsid6862","pplid2511"
"clsid6862","pplid4128"
"clsid6862","pplid954"
"clsid11964","pplid1109"
"clsid10417","pplid2856"
"clsid10417","pplid2917"
"clsid10417","pplid3933"
"clsid10417","pplid434"
"clsid10417","pplid4878"
"clsid4563","pplid2856"
"clsid4563","pplid2917"
"clsid4563","pplid3933"
"clsid4563","pplid434"
"clsid4563","pplid4878"
"clsid8357","pplid2856"
"clsid8357","pplid2917"
"clsid8357","pplid3933"
"clsid8357","pplid434"
"clsid8357","pplid4878"
"clsid9286","pplid3972"
"clsid9286","pplid4899"
"clsid9286","pplid910"
"clsid122","pplid2472"
"clsid122","pplid2743"
"clsid4277","pplid2472"
"clsid4277","pplid2743"
"clsid8430","pplid2472"
"clsid8430","pplid2743"
"clsid3994","pplid153"
"clsid3994","pplid2763"
"clsid3994","pplid4056"
"clsid3994","pplid4962"
"clsid12164","pplid4540"
"clsid4888","pplid4540"
"clsid8110","pplid4540"
"clsid206","pplid2891"
"clsid836","pplid2891"
"clsid11055","pplid1219"
"clsid11055","pplid4658"
"clsid3256","pplid3229"
"clsid7823","pplid3229"
"clsid8757","pplid3229"
"clsid8980","pplid3229"
"clsid10877","pplid2739"
"clsid10877","pplid4522"
"clsid5919","pplid2739"
"clsid5919","pplid4522"
"clsid1377","pplid665"
"clsid9340","pplid303"
"clsid11913","pplid673"
"clsid3686","pplid673"
"clsid5340","pplid2921"
"clsid5340","pplid771"
"clsid11920","pplid2575"
"clsid11920","pplid3564"
"clsid11920","pplid3942"
"clsid11920","pplid785"
"clsid1467","pplid2575"
"clsid1467","pplid3564"
"clsid1467","pplid3942"
"clsid1467","pplid785"
"clsid7125","pplid3640"
"clsid7125","pplid774"
"clsid7657","pplid3640"
"clsid7657","pplid774"
"clsid5790","pplid2712"
"clsid692","pplid2712"
"clsid3711","pplid2362"
"clsid3711","pplid2962"
"clsid3711","pplid654"
"clsid4512","pplid2362"
"clsid4512","pplid2962"
"clsid4512","pplid654"
"clsid9799","pplid1923"
"clsid9799","pplid3373"
"clsid9799","pplid3659"
"clsid9799","pplid4854"
"clsid12614","pplid2669"
"clsid12614","pplid4594"
"clsid12899","pplid2669"
"clsid12899","pplid4594"
"clsid2608","pplid2669"
"clsid2608","pplid4594"
"clsid10209","pplid2799"
"clsid4239","pplid150"
"clsid4239","pplid3437"
"clsid8711","pplid150"
"clsid8711","pplid3437"
"clsid2121","pplid2166"
"clsid2121","pplid2461"
"clsid2121","pplid3505"
"clsid2121","pplid3673"
"clsid2121","pplid4293"
"clsid2221","pplid2166"
"clsid2221","pplid2461"
"clsid2221","pplid3505"
"clsid2221","pplid3673"
"clsid2221","pplid4293"
"clsid2968","pplid2166"
"clsid2968","pplid2461"
"clsid2968","pplid3505"
"clsid2968","pplid3673"
"clsid2968","pplid4293"
"clsid9577","pplid136"
"clsid9577","pplid161"
"clsid9577","pplid2519"
"clsid10079","pplid1732"
"clsid10079","pplid2751"
"clsid12431","pplid3247"
"clsid12431","pplid3815"
"clsid12431","pplid4000"
"clsid12431","pplid4623"
"clsid529","pplid3247"
"clsid529","pplid3815"
"clsid529","pplid4000"
"clsid529","pplid4623"
"clsid3616","pplid158"
"clsid3616","pplid4605"
"clsid2442","pplid124"
"clsid2442","pplid3734"
"clsid2442","pplid4036"
"clsid2442","pplid747"
"clsid6448","pplid124"
"clsid6448","pplid3734"
"clsid6448","pplid4036"
"clsid6448","pplid747"
"clsid4502","pplid3786"
"clsid4502","pplid583"
"clsid5267","pplid3786"
"clsid5267","pplid583"
"clsid9178","pplid3786"
"clsid9178","pplid583"
"clsid5950","pplid1284"
"clsid5950","pplid1498"
"clsid5950","pplid2519"
"clsid5950","pplid4578"
"clsid12657","pplid2497"
"clsid9752","pplid1888"
"clsid9752","pplid2056"
"clsid7592","pplid2601"
"clsid7592","pplid3557"
"clsid7592","pplid3908"
"clsid7592","pplid4193"
"clsid7592","pplid4808"
"clsid2256","pplid1533"
"clsid2256","pplid1757"
"clsid2256","pplid2982"
"clsid10404","pplid4760"
"clsid10404","pplid628"
"clsid9671","pplid4760"
"clsid9671","pplid628"
"clsid7138","pplid1257"
"clsid7138","pplid1677"
"clsid7138","pplid3294"
"clsid7138","pplid4014"
"clsid7138","pplid4671"
"clsid3335","pplid2370"
"clsid10367","pplid1721"
"clsid10367","pplid310"
"clsid10367","pplid853"
"clsid10367","pplid91"
"clsid11170","pplid258"
"clsid6558","pplid258"
"clsid1064","pplid4035"
"clsid1064","pplid4113"
"clsid11303","pplid3093"
"clsid11303","pplid491"
"clsid2046","pplid3093"
"clsid2046","pplid491"
"clsid2463","pplid3093"
"clsid2463","pplid491"
"clsid2763","pplid1358"
"clsid2763","pplid1562"
"clsid5152","pplid1358"
"clsid5152","pplid1562"
"clsid730","pplid1358"
"clsid730","pplid1562"
"clsid770","pplid1358"
"clsid770","pplid1562"
"clsid2830","pplid2343"
"clsid2830","pplid719"
"clsid6006","pplid2509"
"clsid6006","pplid406"
"clsid6006","pplid763"
"clsid6256","pplid2509"
"clsid6256","pplid406"
"clsid6256","pplid763"
"clsid9282","pplid2509"
"clsid9282","pplid406"
"clsid9282","pplid763"
"clsid11414","pplid3066"
"clsid3344","pplid3066"
"clsid3495","pplid3066"
"clsid3401","pplid1048"
"clsid8496","pplid1048"
"clsid128","pplid3436"
"clsid2816","pplid3436"
"clsid10802","pplid1419"
"clsid10802","pplid4779"
"clsid2323","pplid1419"
"clsid2323","pplid4779"
"clsid6905","pplid1419"
"clsid6905","pplid4779"
"clsid4907","pplid3679"
"clsid4907","pplid86"
"clsid3414","pplid1559"
"clsid3414","pplid274"
"clsid556","pplid1559"
"clsid556","pplid274"
"clsid3994","pplid1247"
"clsid3994","pplid242"
"clsid3994","pplid2575"
"clsid7417","pplid1247"
"clsid7417","pplid242"
"clsid7417","pplid2575"
"clsid4760","pplid2508"
"clsid4760","pplid2949"
"clsid3998","pplid1671"
"clsid3998","pplid3227"
"clsid11024","pplid3889"
"clsid6966","pplid3889"
"clsid11963","pplid4430"
"clsid11963","pplid631"
"clsid5723","pplid4430"
"clsid5723","pplid631"
"clsid729","pplid2719"
"clsid729","pplid4798"
"clsid1546","pplid3028"
"clsid1546","pplid4657"
"clsid361","pplid3028"
"clsid361","pplid4657"
"clsid7369","pplid3028"
"clsid7369","pplid4657"
"clsid3119","pplid3221"
"clsid7708","pplid2699"
"clsid7708","pplid3674"
"clsid10426","pplid2918"
"clsid10426","pplid4087"
"clsid10426","pplid66"
"clsid2777","pplid1930"
"clsid2777","pplid4030"
"clsid2777","pplid4469"
"clsid4213","pplid1930"
"clsid4213","pplid4030"
"clsid4213","pplid4469"
"clsid11015","pplid1230"
"clsid12737","pplid3936"
"clsid9506","pplid3936"
"clsid11792","pplid1581"
"clsid12077","pplid3237"
"clsid12077","pplid3471"
"clsid2731","pplid3237"
"clsid2731","pplid3471"
"clsid10967","pplid690"
"clsid7088","pplid2391"
"clsid7088","pplid3896"
"clsid10202","pplid256"
"clsid10202","pplid2752"
"clsid10202","pplid698"
"clsid8576","pplid256"
"clsid8576","pplid2752"
"clsid8576","pplid698"
"clsid912","pplid256"
"clsid912","pplid2752"
"clsid912","pplid698"
"clsid9125","pplid256"
"clsid9125","pplid2752"
"clsid9125","pplid698"
"clsid12324","pplid215"
"clsid12324","pplid3272"
"clsid12324","pplid3696"
"clsid7490","pplid215"
"clsid7490","pplid3272"
"clsid7490","pplid3696"
"clsid6166","pplid3358"
"clsid7827","pplid3358"
"clsid5137","pplid1526"
"clsid5137","pplid1653"
"clsid5137","pplid919"
"clsid2237","pplid183"
"clsid2326","pplid183"
"clsid28","pplid4522"
"clsid5029","pplid4522"
"clsid12678","pplid200"
"clsid12678","pplid454"
"clsid12841","pplid200"
"clsid12841","pplid454"
"clsid5012","pplid3041"
"clsid5012","pplid3612"
"clsid5012","pplid514"
"clsid12719","pplid2084"
"clsid12719","pplid3130"
"clsid648","pplid1035"
"clsid648","pplid3187"
"clsid11534","pplid1896"
"clsid11534","pplid4391"
"clsid2837","pplid1896"
"clsid2837","pplid4391"
"clsid45","pplid1896"
"clsid45","pplid4391"
"clsid7228","pplid1896"
"clsid7228","pplid4391"
"clsid12719","pplid2690"
"clsid3107","pplid4241"
"clsid2026","pplid1883"
"clsid2026","pplid2318"
"clsid2026","pplid2609"
"clsid2026","pplid3855"
"clsid2026","pplid4749"
"clsid11655","pplid31"
"clsid2857","pplid31"
"clsid3883","pplid31"
"clsid4459","pplid31"
"clsid6132","pplid31"
"clsid6174","pplid139"
"clsid6174","pplid1443"
"clsid6174","pplid1946"
"clsid6174","pplid2891"
"clsid6174","pplid3684"
"clsid8235","pplid2051"
"clsid8235","pplid4995"
"clsid8235","pplid88"
"clsid8778","pplid2051"
"clsid8778","pplid4995"
"clsid8778","pplid88"
"clsid1320","pplid22"
"clsid1320","pplid611"
"clsid1320","pplid677"
"clsid2401","pplid1882"
"clsid8248","pplid3573"
"clsid9138","pplid3573"
"clsid3720","pplid241"
"clsid3720","pplid3232"
"clsid3720","pplid400"
"clsid3720","pplid4317"
"clsid6177","pplid241"
"clsid6177","pplid3232"
"clsid6177","pplid400"
"clsid6177","pplid4317"
"clsid4453","pplid2770"
"clsid4453","pplid4022"
"clsid7189","pplid2770"
"clsid7189","pplid4022"
"clsid6356","pplid3306"
"clsid11018","pplid3003"
"clsid11018","pplid4009"
"clsid8924","pplid1296"
"clsid3428","pplid2280"
"clsid10021","pplid2373"
"clsid4915","pplid2373"
"clsid1960","pplid4943"
"clsid569","pplid4943"
"clsid7368","pplid301"
"clsid11885","pplid2673"
"clsid12095","pplid2673"
"clsid4757","pplid2673"
"clsid4210","pplid1507"
"clsid1128","pplid4103"
"clsid1169","pplid4103"
"clsid1299","pplid4103"
"clsid1522","pplid4103"
"clsid9459","pplid4103"
"clsid8080","pplid2478"
"clsid8080","pplid756"
"clsid5271","pplid1180"
"clsid5271","pplid1877"
"clsid8861","pplid1180"
"clsid8861","pplid1877"
"clsid10132","pplid3461"
"clsid10132","pplid4823"
"clsid1673","pplid3461"
"clsid1673","pplid4823"
"clsid6578","pplid14"
"clsid6578","pplid3238"
"clsid6578","pplid3897"
"clsid10220","pplid2282"
"clsid403","pplid340"
"clsid403","pplid650"
"clsid5793","pplid340"
"clsid5793","pplid650"
"clsid1460","pplid2917"
"clsid1460","pplid3902"
"clsid3058","pplid3928"
"clsid8154","pplid3928"
"clsid11212","pplid1741"
"clsid4077","pplid1741"
"clsid10204","pplid2021"
"clsid3391","pplid3530"
"clsid3391","pplid4198"
"clsid4240","pplid3530"
"clsid4240","pplid4198"
"clsid8070","pplid3530"
"clsid8070","pplid4198"
"clsid11664","pplid128"
"clsid11664","pplid1504"
"clsid649","pplid128"
"clsid649","pplid1504"
"clsid1473","pplid1523"
"clsid1473","pplid253"
"clsid1473","pplid3404"
"clsid1473","pplid3461"
"clsid4797","pplid1523"
"clsid4797","pplid253"
"clsid4797","pplid3404"
"clsid4797","pplid3461"
"clsid1279","pplid1310"
"clsid1279","pplid2519"
"clsid1279","pplid3349"
"clsid1279","pplid4812"
"clsid1279","pplid524"
"clsid2706","pplid1310"
"clsid2706","pplid2519"
"clsid2706","pplid3349"
"clsid2706","pplid4812"
"clsid2706","pplid524"
"clsid5403","pplid1310"
"clsid5403","pplid2519"
"clsid5403","pplid3349"
"clsid5403","pplid4812"
"clsid5403","pplid524"
"clsid11936","pplid738"
"clsid8647","pplid738"
"clsid10777","pplid2572"
"clsid4543","pplid2572"
"clsid12231","pplid4737"
"clsid2731","pplid4737"
"clsid4174","pplid4737"
"clsid6086","pplid4737"
"clsid6489","pplid4737"
"clsid1708","pplid3468"
"clsid1708","pplid4484"
"clsid2124","pplid3468"
"clsid2124","pplid4484"
"clsid10505","pplid1775"
"clsid10505","pplid3572"
"clsid204","pplid3050"
"clsid204","pplid3279"
"clsid9443","pplid3050"
"clsid9443","pplid3279"
"clsid10803","pplid4690"
"clsid10803","pplid4819"
"clsid6018","pplid4690"
"clsid6018","pplid4819"
"clsid8402","pplid4690"
"clsid8402","pplid4819"
"clsid11720","pplid2857"
"clsid11720","pplid2983"
"clsid8614","pplid2857"
"clsid8614","pplid2983"
"clsid2278","pplid1032"
"clsid2278","pplid353"
"clsid2278","pplid4175"
"clsid2278","pplid514"
"clsid7546","pplid764"
"clsid7645","pplid764"
"clsid11653","pplid2906"
"clsid11653","pplid3999"
"clsid11685","pplid2906"
"clsid11685","pplid3999"
"clsid345","pplid2906"
"clsid345","pplid3999"
"clsid8195","pplid2906"
"clsid8195","pplid3999"
"clsid8712","pplid2906"
"clsid8712","pplid3999"
