"DRQID","BGRID"
"drqid1133","bgrid7655"
"drqid1133","bgrid12710"
"drqid1133","bgrid11315"
"drqid1133","bgrid4226"
"drqid1134","bgrid3690"
"drqid1134","bgrid7607"
"drqid1134","bgrid1578"
"drqid1134","bgrid3940"
"drqid1134","bgrid6355"
"drqid1134","bgrid4714"
"drqid1134","bgrid11167"
"drqid1135","bgrid6754"
"drqid1135","bgrid12690"
"drqid1135","bgrid12874"
"drqid1135","bgrid6364"
"drqid1135","bgrid7213"
"drqid1136","bgrid3061"
"drqid1136","bgrid8127"
"drqid1136","bgrid9078"
"drqid1136","bgrid10144"
"drqid1137","bgrid1132"
"drqid1137","bgrid6983"
"drqid1137","bgrid11429"
"drqid1137","bgrid3502"
"drqid1137","bgrid8071"
"drqid1137","bgrid8421"
"drqid1137","bgrid1532"
"drqid1137","bgrid1799"
"drqid1138","bgrid2512"
"drqid1138","bgrid3573"
"drqid1139","bgrid7637"
"drqid1139","bgrid6004"
"drqid1139","bgrid612"
"drqid1139","bgrid3567"
"drqid1139","bgrid5381"
"drqid1139","bgrid8840"
"drqid1139","bgrid11770"
"drqid1139","bgrid12808"
"drqid1139","bgrid3297"
"drqid1139","bgrid7351"
"drqid1139","bgrid10396"
"drqid1140","bgrid4251"
"drqid1140","bgrid11190"
"drqid1141","bgrid560"
"drqid1141","bgrid938"
"drqid1141","bgrid1390"
"drqid1141","bgrid1598"
"drqid1141","bgrid3419"
"drqid1142","bgrid9248"
"drqid1142","bgrid3257"
"drqid1142","bgrid9500"
"drqid1142","bgrid6441"
"drqid1143","bgrid10335"
"drqid1144","bgrid5634"
"drqid1144","bgrid12194"
"drqid1145","bgrid12740"
"drqid1145","bgrid8913"
"drqid1145","bgrid12812"
"drqid1145","bgrid448"
"drqid1145","bgrid4346"
"drqid1145","bgrid4429"
"drqid1146","bgrid4119"
"drqid1146","bgrid7810"
"drqid1146","bgrid2949"
"drqid1146","bgrid9140"
"drqid1146","bgrid11660"
"drqid1146","bgrid6889"
"drqid1146","bgrid709"
"drqid1146","bgrid7902"
"drqid1146","bgrid9433"
"drqid1147","bgrid12599"
"drqid1147","bgrid2359"
"drqid1147","bgrid10755"
"drqid1148","bgrid7917"
"drqid1148","bgrid3622"
"drqid1148","bgrid3662"
"drqid1149","bgrid3614"
"drqid1149","bgrid8552"
"drqid1150","bgrid8340"
"drqid1150","bgrid4327"
"drqid1150","bgrid3036"
"drqid1150","bgrid12234"
"drqid1150","bgrid3395"
"drqid1150","bgrid10938"
"drqid1151","bgrid2202"
"drqid1151","bgrid3274"
"drqid1151","bgrid6309"
"drqid1151","bgrid12740"
"drqid1151","bgrid1755"
"drqid1151","bgrid5457"
"drqid1152","bgrid6853"
"drqid1152","bgrid8144"
"drqid1152","bgrid2175"
"drqid1152","bgrid5182"
"drqid1152","bgrid5480"
"drqid1152","bgrid9395"
"drqid1152","bgrid4801"
"drqid1152","bgrid7070"
"drqid1152","bgrid9153"
"drqid1152","bgrid2043"
"drqid1152","bgrid4516"
"drqid1152","bgrid5958"
"drqid1152","bgrid6251"
"drqid1152","bgrid9593"
"drqid1152","bgrid8264"
"drqid1152","bgrid7416"
"drqid1152","bgrid9047"
"drqid1152","bgrid11149"
"drqid1152","bgrid3293"
"drqid1152","bgrid2778"
"drqid1152","bgrid4336"
"drqid1152","bgrid9997"
"drqid1152","bgrid4119"
"drqid1152","bgrid7248"
"drqid1152","bgrid8425"
"drqid1152","bgrid8512"
"drqid1152","bgrid10185"
"drqid1152","bgrid6088"
"drqid1152","bgrid7801"
"drqid1152","bgrid185"
"drqid1152","bgrid3335"
"drqid1152","bgrid5059"
"drqid1152","bgrid12073"
"drqid1152","bgrid6689"
"drqid1152","bgrid8186"
"drqid1152","bgrid5597"
"drqid1152","bgrid7260"
"drqid1152","bgrid10165"
"drqid1152","bgrid10275"
"drqid1152","bgrid10570"
"drqid1152","bgrid11249"
"drqid1152","bgrid2117"
"drqid1152","bgrid2154"
"drqid1152","bgrid5526"
"drqid1153","bgrid7222"
"drqid1154","bgrid7602"
"drqid1154","bgrid1179"
"drqid1154","bgrid1515"
"drqid1154","bgrid1779"
"drqid1154","bgrid5806"
"drqid1154","bgrid11037"
"drqid1154","bgrid12133"
"drqid1154","bgrid1493"
"drqid1154","bgrid1757"
"drqid1154","bgrid4382"
"drqid1155","bgrid12039"
"drqid1155","bgrid5487"
"drqid1156","bgrid3090"
"drqid1156","bgrid7236"
"drqid1156","bgrid11456"
"drqid1156","bgrid6653"
"drqid1157","bgrid176"
"drqid1157","bgrid1600"
"drqid1157","bgrid6774"
"drqid1157","bgrid11801"
"drqid1158","bgrid6946"
"drqid1158","bgrid11205"
"drqid1158","bgrid7079"
"drqid1158","bgrid7575"
"drqid1158","bgrid4340"
"drqid1159","bgrid6956"
"drqid1159","bgrid10580"
"drqid1159","bgrid825"
"drqid1159","bgrid8536"
"drqid1159","bgrid4990"
"drqid1159","bgrid7186"
"drqid1159","bgrid11741"
"drqid1160","bgrid965"
"drqid1160","bgrid9606"
"drqid1160","bgrid5973"
"drqid1160","bgrid8882"
"drqid1161","bgrid1980"
"drqid1161","bgrid8290"
"drqid1162","bgrid4289"
"drqid1162","bgrid7480"
"drqid1162","bgrid1341"
"drqid1162","bgrid5785"
"drqid1162","bgrid9008"
"drqid1162","bgrid12160"
"drqid1163","bgrid3898"
"drqid1163","bgrid5151"
"drqid1163","bgrid5343"
"drqid1163","bgrid11951"
"drqid1164","bgrid2944"
"drqid1164","bgrid5182"
"drqid1164","bgrid2569"
"drqid1164","bgrid10356"
"drqid1164","bgrid335"
"drqid1164","bgrid8439"
"drqid1164","bgrid9300"
"drqid1164","bgrid9656"
"drqid1164","bgrid11383"
"drqid1165","bgrid4136"
"drqid1165","bgrid8773"
"drqid1165","bgrid11772"
"drqid1165","bgrid10179"
"drqid1165","bgrid12016"
"drqid1165","bgrid12500"
"drqid1165","bgrid8763"
"drqid1165","bgrid7328"
"drqid1165","bgrid8316"
"drqid1165","bgrid8566"
"drqid1165","bgrid5115"
"drqid1165","bgrid11114"
"drqid1165","bgrid2751"
"drqid1165","bgrid6839"
"drqid1165","bgrid11925"
"drqid1165","bgrid12833"
"drqid1165","bgrid6407"
"drqid1166","bgrid6695"
"drqid1167","bgrid434"
"drqid1167","bgrid1298"
"drqid1167","bgrid531"
"drqid1167","bgrid5890"
"drqid1167","bgrid9209"
"drqid1167","bgrid10449"
"drqid1167","bgrid9832"
"drqid1167","bgrid12784"
"drqid1168","bgrid10252"
"drqid1168","bgrid8283"
"drqid1168","bgrid5675"
"drqid1169","bgrid1359"
"drqid1169","bgrid1509"
"drqid1169","bgrid1613"
"drqid1169","bgrid12169"
"drqid1169","bgrid5648"
"drqid1169","bgrid7257"
"drqid1169","bgrid2084"
"drqid1169","bgrid10224"
"drqid1170","bgrid6652"
"drqid1170","bgrid8262"
"drqid1170","bgrid11160"
"drqid1170","bgrid10296"
"drqid1170","bgrid394"
"drqid1170","bgrid3157"
"drqid1170","bgrid3439"
"drqid1170","bgrid9671"
"drqid1170","bgrid1356"
"drqid1170","bgrid10167"
"drqid1170","bgrid10390"
"drqid1170","bgrid683"
"drqid1170","bgrid8072"
"drqid1170","bgrid9719"
"drqid1170","bgrid2162"
"drqid1170","bgrid7593"
"drqid1170","bgrid9278"
"drqid1171","bgrid834"
"drqid1171","bgrid3103"
"drqid1171","bgrid7262"
"drqid1171","bgrid8163"
"drqid1171","bgrid9436"
"drqid1171","bgrid12319"
"drqid1171","bgrid4081"
"drqid1171","bgrid11275"
"drqid1171","bgrid6532"
"drqid1171","bgrid11514"
"drqid1172","bgrid1097"
"drqid1172","bgrid7637"
"drqid1172","bgrid8420"
"drqid1172","bgrid9200"
"drqid1172","bgrid12099"
"drqid1173","bgrid776"
"drqid1173","bgrid8874"
"drqid1173","bgrid12971"
"drqid1173","bgrid2875"
"drqid1173","bgrid5557"
"drqid1173","bgrid7758"
"drqid1173","bgrid1984"
"drqid1173","bgrid3829"
"drqid1174","bgrid520"
"drqid1174","bgrid871"
"drqid1174","bgrid946"
"drqid1174","bgrid1218"
"drqid1174","bgrid7140"
"drqid1175","bgrid6424"
"drqid1175","bgrid392"
"drqid1175","bgrid5301"
"drqid1175","bgrid5297"
"drqid1175","bgrid5796"
"drqid1175","bgrid6681"
"drqid1175","bgrid10954"
"drqid1176","bgrid3631"
"drqid1176","bgrid8580"
"drqid1176","bgrid11059"
"drqid1176","bgrid11243"
"drqid1176","bgrid8651"
"drqid1176","bgrid10601"
"drqid1176","bgrid6584"
"drqid1176","bgrid8975"
"drqid1176","bgrid5065"
"drqid1176","bgrid6815"
"drqid1176","bgrid11340"
"drqid1176","bgrid5546"
"drqid1176","bgrid12549"
"drqid1176","bgrid2242"
"drqid1176","bgrid5048"
"drqid1176","bgrid7674"
"drqid1176","bgrid10"
"drqid1176","bgrid7419"
"drqid1176","bgrid2354"
"drqid1176","bgrid4269"
"drqid1176","bgrid6363"
"drqid1176","bgrid2073"
"drqid1176","bgrid6775"
"drqid1176","bgrid3262"
"drqid1176","bgrid8017"
"drqid1176","bgrid12227"
"drqid1177","bgrid7126"
"drqid1177","bgrid9784"
"drqid1177","bgrid12811"
"drqid1177","bgrid8187"
"drqid1177","bgrid12030"
"drqid1178","bgrid6154"
"drqid1178","bgrid7133"
"drqid1178","bgrid8754"
"drqid1178","bgrid9701"
"drqid1178","bgrid12257"
"drqid1178","bgrid11152"
"drqid1178","bgrid12472"
"drqid1178","bgrid2356"
"drqid1178","bgrid2793"
"drqid1178","bgrid3349"
"drqid1178","bgrid9492"
"drqid1179","bgrid5968"
"drqid1180","bgrid2212"
"drqid1180","bgrid3847"
"drqid1180","bgrid7268"
"drqid1180","bgrid10444"
"drqid1180","bgrid1144"
"drqid1180","bgrid4827"
"drqid1180","bgrid4940"
"drqid1180","bgrid9082"
"drqid1181","bgrid8738"
"drqid1181","bgrid10423"
"drqid1181","bgrid12372"
"drqid1181","bgrid1396"
"drqid1181","bgrid1508"
"drqid1181","bgrid1559"
"drqid1181","bgrid9117"
"drqid1181","bgrid9224"
"drqid1181","bgrid8739"
"drqid1181","bgrid6256"
"drqid1181","bgrid7420"
"drqid1181","bgrid9250"
"drqid1181","bgrid9886"
"drqid1181","bgrid6730"
"drqid1181","bgrid9372"
"drqid1182","bgrid1323"
"drqid1182","bgrid8012"
"drqid1184","bgrid6484"
"drqid1184","bgrid12225"
"drqid1184","bgrid6448"
"drqid1184","bgrid12403"
"drqid1185","bgrid10385"
"drqid1185","bgrid11244"
"drqid1185","bgrid8783"
"drqid1185","bgrid10922"
"drqid1186","bgrid1920"
"drqid1186","bgrid1948"
"drqid1186","bgrid7935"
"drqid1187","bgrid7224"
"drqid1187","bgrid757"
"drqid1187","bgrid2354"
"drqid1187","bgrid4343"
"drqid1187","bgrid8081"
"drqid1187","bgrid9908"
"drqid1187","bgrid2032"
"drqid1187","bgrid8156"
"drqid1188","bgrid2875"
"drqid1188","bgrid5557"
"drqid1188","bgrid7758"
"drqid1188","bgrid2171"
"drqid1188","bgrid4175"
"drqid1188","bgrid5867"
"drqid1188","bgrid9942"
"drqid1188","bgrid11063"
"drqid1189","bgrid12427"
"drqid1190","bgrid9530"
"drqid1191","bgrid4161"
"drqid1191","bgrid5580"
"drqid1191","bgrid6618"
"drqid1192","bgrid7613"
"drqid1192","bgrid9975"
"drqid1192","bgrid7762"
"drqid1192","bgrid12388"
"drqid1192","bgrid8412"
"drqid1192","bgrid9861"
"drqid1193","bgrid10770"
"drqid1193","bgrid9778"
"drqid1193","bgrid6343"
"drqid1193","bgrid385"
"drqid1193","bgrid753"
"drqid1193","bgrid2820"
"drqid1193","bgrid7870"
"drqid1193","bgrid12601"
"drqid1194","bgrid2058"
"drqid1194","bgrid9352"
"drqid1194","bgrid1082"
"drqid1194","bgrid7993"
"drqid1194","bgrid2761"
"drqid1194","bgrid3072"
"drqid1194","bgrid1465"
"drqid1194","bgrid3308"
"drqid1194","bgrid8811"
"drqid1194","bgrid1655"
"drqid1194","bgrid8384"
"drqid1194","bgrid8401"
"drqid1194","bgrid11293"
"drqid1194","bgrid10097"
"drqid1194","bgrid822"
"drqid1194","bgrid4351"
"drqid1194","bgrid10673"
"drqid1194","bgrid11348"
"drqid1194","bgrid1577"
"drqid1194","bgrid11591"
"drqid1194","bgrid11533"
"drqid1194","bgrid2860"
"drqid1194","bgrid11760"
"drqid1194","bgrid6242"
"drqid1194","bgrid2044"
"drqid1194","bgrid7478"
"drqid1194","bgrid807"
"drqid1194","bgrid11972"
"drqid1195","bgrid460"
"drqid1195","bgrid3204"
"drqid1195","bgrid3888"
"drqid1195","bgrid9470"
"drqid1195","bgrid12963"
"drqid1195","bgrid2087"
"drqid1195","bgrid10284"
"drqid1195","bgrid4855"
"drqid1196","bgrid233"
"drqid1196","bgrid5846"
"drqid1196","bgrid8685"
"drqid1196","bgrid9976"
"drqid1196","bgrid3901"
"drqid1196","bgrid9590"
"drqid1196","bgrid11213"
"drqid1197","bgrid8473"
"drqid1197","bgrid9093"
"drqid1197","bgrid1842"
"drqid1197","bgrid3884"
"drqid1197","bgrid4099"
"drqid1197","bgrid5345"
"drqid1197","bgrid9332"
"drqid1197","bgrid1277"
"drqid1197","bgrid1888"
"drqid1197","bgrid4397"
"drqid1197","bgrid9204"
"drqid1198","bgrid5010"
"drqid1199","bgrid9464"
"drqid1199","bgrid9787"
"drqid1199","bgrid1408"
"drqid1199","bgrid7758"
"drqid1199","bgrid8089"
"drqid1199","bgrid4437"
"drqid1199","bgrid5765"
"drqid1199","bgrid11685"
"drqid1200","bgrid7263"
"drqid1200","bgrid7345"
"drqid1200","bgrid677"
"drqid1200","bgrid3752"
"drqid1200","bgrid12705"
"drqid1201","bgrid12599"
"drqid1201","bgrid1109"
"drqid1201","bgrid6113"
"drqid1201","bgrid6881"
"drqid1201","bgrid10542"
"drqid1201","bgrid2470"
"drqid1201","bgrid10847"
"drqid1201","bgrid1287"
"drqid1201","bgrid3187"
"drqid1201","bgrid3993"
"drqid1201","bgrid2427"
"drqid1201","bgrid3596"
"drqid1201","bgrid5275"
"drqid1201","bgrid11569"
"drqid1201","bgrid11589"
"drqid1201","bgrid2310"
"drqid1201","bgrid3788"
"drqid1202","bgrid1685"
"drqid1202","bgrid5701"
"drqid1202","bgrid9253"
"drqid1202","bgrid1418"
"drqid1202","bgrid1564"
"drqid1202","bgrid6494"
"drqid1202","bgrid7645"
"drqid1202","bgrid1484"
"drqid1202","bgrid3088"
"drqid1202","bgrid4538"
"drqid1202","bgrid8759"
"drqid1202","bgrid3177"
"drqid1202","bgrid7516"
"drqid1203","bgrid4615"
"drqid1203","bgrid5381"
"drqid1203","bgrid3826"
"drqid1203","bgrid6784"
"drqid1204","bgrid1668"
"drqid1204","bgrid8083"
"drqid1204","bgrid8771"
"drqid1204","bgrid10641"
"drqid1204","bgrid2860"
"drqid1204","bgrid7928"
"drqid1204","bgrid8366"
"drqid1204","bgrid9104"
"drqid1204","bgrid4276"
"drqid1204","bgrid12592"
"drqid1204","bgrid1086"
"drqid1204","bgrid5757"
"drqid1204","bgrid9751"
"drqid1204","bgrid10294"
"drqid1204","bgrid10506"
"drqid1204","bgrid10661"
"drqid1204","bgrid4038"
"drqid1204","bgrid10036"
"drqid1205","bgrid9318"
"drqid1205","bgrid12354"
"drqid1206","bgrid991"
"drqid1206","bgrid6344"
"drqid1206","bgrid7903"
"drqid1206","bgrid10567"
"drqid1206","bgrid12104"
"drqid1206","bgrid2036"
"drqid1206","bgrid4637"
"drqid1206","bgrid9383"
"drqid1206","bgrid11620"
"drqid1206","bgrid6570"
"drqid1206","bgrid1920"
"drqid1206","bgrid1948"
"drqid1206","bgrid7935"
"drqid1207","bgrid2595"
"drqid1207","bgrid3085"
"drqid1207","bgrid11007"
"drqid1207","bgrid878"
"drqid1207","bgrid2943"
"drqid1207","bgrid2909"
"drqid1207","bgrid11745"
"drqid1207","bgrid4660"
"drqid1207","bgrid7600"
"drqid1207","bgrid8883"
"drqid1207","bgrid8959"
"drqid1207","bgrid10724"
"drqid1207","bgrid3378"
"drqid1207","bgrid4828"
"drqid1207","bgrid5133"
"drqid1207","bgrid6287"
"drqid1207","bgrid7646"
"drqid1207","bgrid9361"
"drqid1207","bgrid2725"
"drqid1207","bgrid8938"
"drqid1207","bgrid12425"
"drqid1207","bgrid74"
"drqid1207","bgrid4733"
"drqid1207","bgrid7639"
"drqid1207","bgrid5861"
"drqid1207","bgrid6857"
"drqid1207","bgrid9230"
"drqid1208","bgrid300"
"drqid1208","bgrid7519"
"drqid1209","bgrid902"
"drqid1209","bgrid1552"
"drqid1209","bgrid8258"
"drqid1209","bgrid6390"
"drqid1209","bgrid6895"
"drqid1209","bgrid6978"
"drqid1209","bgrid9725"
"drqid1209","bgrid721"
"drqid1209","bgrid1126"
"drqid1209","bgrid7013"
"drqid1209","bgrid11537"
"drqid1209","bgrid11859"
"drqid1209","bgrid10253"
"drqid1209","bgrid3687"
"drqid1209","bgrid4609"
"drqid1209","bgrid4641"
"drqid1209","bgrid8415"
"drqid1209","bgrid11129"
"drqid1209","bgrid11083"
"drqid1209","bgrid12877"
"drqid1209","bgrid2877"
"drqid1209","bgrid8401"
"drqid1209","bgrid11870"
"drqid1209","bgrid5673"
"drqid1209","bgrid9136"
"drqid1209","bgrid12775"
"drqid1209","bgrid12792"
"drqid1209","bgrid9894"
"drqid1209","bgrid7276"
"drqid1209","bgrid12997"
"drqid1209","bgrid4783"
"drqid1209","bgrid4849"
"drqid1209","bgrid7706"
"drqid1209","bgrid10325"
"drqid1209","bgrid12787"
"drqid1209","bgrid7686"
"drqid1209","bgrid10784"
"drqid1210","bgrid9983"
"drqid1210","bgrid6743"
"drqid1210","bgrid10131"
"drqid1210","bgrid10379"
"drqid1210","bgrid10725"
"drqid1211","bgrid3809"
"drqid1211","bgrid9484"
"drqid1211","bgrid12980"
"drqid1211","bgrid9000"
"drqid1212","bgrid3695"
"drqid1212","bgrid8994"
"drqid1212","bgrid10757"
"drqid1213","bgrid5706"
"drqid1213","bgrid6691"
"drqid1213","bgrid4053"
"drqid1213","bgrid9267"
"drqid1213","bgrid9741"
"drqid1213","bgrid10332"
"drqid1213","bgrid973"
"drqid1213","bgrid1318"
"drqid1213","bgrid2960"
"drqid1213","bgrid6288"
"drqid1213","bgrid9900"
"drqid1214","bgrid258"
"drqid1214","bgrid4691"
"drqid1214","bgrid5757"
"drqid1214","bgrid6715"
"drqid1214","bgrid1631"
"drqid1214","bgrid2192"
"drqid1214","bgrid3657"
"drqid1214","bgrid5841"
"drqid1214","bgrid11233"
"drqid1215","bgrid8909"
"drqid1215","bgrid10306"
"drqid1215","bgrid11338"
"drqid1215","bgrid12427"
"drqid1215","bgrid12937"
"drqid1215","bgrid1886"
"drqid1215","bgrid5492"
"drqid1215","bgrid10696"
"drqid1215","bgrid10789"
"drqid1215","bgrid2250"
"drqid1215","bgrid10755"
"drqid1216","bgrid8475"
"drqid1216","bgrid10189"
"drqid1216","bgrid297"
"drqid1216","bgrid9217"
"drqid1216","bgrid11010"
"drqid1217","bgrid2290"
"drqid1217","bgrid3466"
"drqid1217","bgrid3497"
"drqid1217","bgrid4832"
"drqid1217","bgrid6219"
"drqid1217","bgrid7359"
"drqid1218","bgrid2559"
"drqid1218","bgrid6378"
"drqid1218","bgrid12697"
"drqid1219","bgrid12777"
"drqid1219","bgrid336"
"drqid1219","bgrid2733"
"drqid1219","bgrid196"
"drqid1220","bgrid822"
"drqid1220","bgrid4665"
"drqid1220","bgrid5512"
"drqid1220","bgrid12628"
"drqid1220","bgrid5573"
"drqid1220","bgrid7039"
"drqid1221","bgrid6015"
"drqid1223","bgrid6152"
"drqid1223","bgrid8053"
"drqid1223","bgrid10072"
"drqid1223","bgrid6890"
"drqid1223","bgrid9644"
"drqid1223","bgrid11235"
"drqid1223","bgrid658"
"drqid1224","bgrid157"
"drqid1224","bgrid3213"
"drqid1224","bgrid3691"
"drqid1224","bgrid6173"
"drqid1224","bgrid11474"
"drqid1224","bgrid1844"
"drqid1224","bgrid4302"
"drqid1224","bgrid4822"
"drqid1224","bgrid6081"
"drqid1224","bgrid12855"
"drqid1224","bgrid9073"
"drqid1224","bgrid10067"
"drqid1224","bgrid11611"
"drqid1224","bgrid4375"
"drqid1224","bgrid12947"
"drqid1224","bgrid2566"
"drqid1224","bgrid5610"
"drqid1224","bgrid7971"
"drqid1224","bgrid9387"
"drqid1224","bgrid10828"
"drqid1224","bgrid11168"
"drqid1224","bgrid12187"
"drqid1224","bgrid202"
"drqid1224","bgrid3010"
"drqid1224","bgrid3357"
"drqid1224","bgrid330"
"drqid1224","bgrid10206"
"drqid1224","bgrid5097"
"drqid1224","bgrid7783"
"drqid1224","bgrid7874"
"drqid1224","bgrid12771"
"drqid1224","bgrid2184"
"drqid1224","bgrid6063"
"drqid1224","bgrid3780"
"drqid1225","bgrid7137"
"drqid1225","bgrid7370"
"drqid1225","bgrid8799"
"drqid1225","bgrid1608"
"drqid1225","bgrid8772"
"drqid1225","bgrid11837"
"drqid1225","bgrid5329"
"drqid1225","bgrid8893"
"drqid1226","bgrid8687"
"drqid1227","bgrid92"
"drqid1227","bgrid789"
"drqid1227","bgrid1447"
"drqid1227","bgrid10052"
"drqid1227","bgrid8850"
"drqid1227","bgrid6872"
"drqid1227","bgrid11942"
"drqid1227","bgrid3323"
"drqid1227","bgrid911"
"drqid1227","bgrid6338"
"drqid1227","bgrid8411"
"drqid1227","bgrid11558"
"drqid1227","bgrid11718"
"drqid1227","bgrid1986"
"drqid1227","bgrid10637"
"drqid1227","bgrid11006"
"drqid1227","bgrid7192"
"drqid1227","bgrid11501"
"drqid1228","bgrid12964"
"drqid1229","bgrid12588"
"drqid1229","bgrid873"
"drqid1229","bgrid7005"
"drqid1229","bgrid2839"
"drqid1229","bgrid4965"
"drqid1230","bgrid3300"
"drqid1230","bgrid7007"
"drqid1230","bgrid4641"
"drqid1230","bgrid8415"
"drqid1230","bgrid11129"
"drqid1230","bgrid5387"
"drqid1230","bgrid8309"
"drqid1230","bgrid8796"
"drqid1231","bgrid3617"
"drqid1231","bgrid7360"
"drqid1232","bgrid5758"
"drqid1232","bgrid730"
"drqid1232","bgrid3465"
"drqid1232","bgrid5458"
"drqid1232","bgrid8293"
"drqid1232","bgrid12046"
"drqid1233","bgrid7714"
"drqid1233","bgrid10281"
"drqid1233","bgrid10666"
"drqid1233","bgrid1137"
"drqid1233","bgrid2534"
"drqid1233","bgrid3127"
"drqid1233","bgrid4322"
"drqid1234","bgrid1645"
"drqid1234","bgrid6866"
"drqid1234","bgrid11002"
"drqid1234","bgrid8009"
"drqid1234","bgrid11719"
"drqid1234","bgrid11726"
"drqid1234","bgrid1868"
"drqid1234","bgrid4905"
"drqid1234","bgrid6470"
"drqid1234","bgrid12911"
"drqid1234","bgrid8990"
"drqid1234","bgrid6393"
"drqid1234","bgrid8086"
"drqid1235","bgrid7126"
"drqid1235","bgrid4005"
"drqid1235","bgrid9948"
"drqid1235","bgrid10960"
"drqid1235","bgrid2791"
"drqid1235","bgrid3740"
"drqid1235","bgrid10692"
"drqid1235","bgrid17"
"drqid1235","bgrid2306"
"drqid1235","bgrid3918"
"drqid1235","bgrid4176"
"drqid1235","bgrid1277"
"drqid1235","bgrid1888"
"drqid1235","bgrid4397"
"drqid1235","bgrid9204"
"drqid1236","bgrid2466"
"drqid1236","bgrid5405"
"drqid1236","bgrid10205"
"drqid1236","bgrid8042"
"drqid1236","bgrid9437"
"drqid1236","bgrid11340"
"drqid1236","bgrid691"
"drqid1236","bgrid6226"
"drqid1236","bgrid1609"
"drqid1236","bgrid8319"
"drqid1236","bgrid9923"
"drqid1236","bgrid3180"
"drqid1236","bgrid3631"
"drqid1236","bgrid10459"
"drqid1236","bgrid3901"
"drqid1236","bgrid9590"
"drqid1236","bgrid11213"
"drqid1236","bgrid2059"
"drqid1236","bgrid1262"
"drqid1236","bgrid8737"
"drqid1237","bgrid991"
"drqid1237","bgrid6344"
"drqid1237","bgrid7903"
"drqid1237","bgrid10567"
"drqid1237","bgrid12104"
"drqid1237","bgrid7185"
"drqid1237","bgrid11583"
"drqid1238","bgrid10359"
"drqid1238","bgrid1344"
"drqid1238","bgrid2795"
"drqid1239","bgrid3685"
"drqid1239","bgrid7875"
"drqid1239","bgrid137"
"drqid1239","bgrid760"
"drqid1239","bgrid3422"
"drqid1239","bgrid12670"
"drqid1240","bgrid1139"
"drqid1240","bgrid1816"
"drqid1240","bgrid5609"
"drqid1240","bgrid11595"
"drqid1240","bgrid11836"
"drqid1240","bgrid2495"
"drqid1240","bgrid5438"
"drqid1241","bgrid1040"
"drqid1241","bgrid6591"
"drqid1241","bgrid11916"
"drqid1241","bgrid2589"
"drqid1241","bgrid8869"
"drqid1241","bgrid9378"
"drqid1241","bgrid8561"
"drqid1241","bgrid10601"
"drqid1241","bgrid3832"
"drqid1241","bgrid7709"
"drqid1241","bgrid9212"
"drqid1241","bgrid12859"
"drqid1242","bgrid576"
"drqid1242","bgrid505"
"drqid1242","bgrid10466"
"drqid1242","bgrid11844"
"drqid1242","bgrid4756"
"drqid1242","bgrid12676"
"drqid1243","bgrid6818"
"drqid1243","bgrid8005"
"drqid1243","bgrid8860"
"drqid1243","bgrid10494"
"drqid1244","bgrid2825"
"drqid1244","bgrid5328"
"drqid1244","bgrid4930"
"drqid1244","bgrid6711"
"drqid1244","bgrid6829"
"drqid1244","bgrid10878"
"drqid1244","bgrid3180"
"drqid1244","bgrid3631"
"drqid1244","bgrid10459"
"drqid1245","bgrid2805"
"drqid1245","bgrid8433"
"drqid1246","bgrid3092"
"drqid1246","bgrid488"
"drqid1246","bgrid8236"
"drqid1246","bgrid12259"
"drqid1246","bgrid2803"
"drqid1247","bgrid2928"
"drqid1247","bgrid3957"
"drqid1247","bgrid4265"
"drqid1247","bgrid7403"
"drqid1247","bgrid12326"
"drqid1248","bgrid287"
"drqid1248","bgrid9425"
"drqid1248","bgrid1947"
"drqid1248","bgrid8373"
"drqid1248","bgrid11940"
"drqid1249","bgrid129"
"drqid1249","bgrid1866"
"drqid1249","bgrid3567"
"drqid1249","bgrid10451"
"drqid1249","bgrid10546"
"drqid1249","bgrid38"
"drqid1249","bgrid3352"
"drqid1249","bgrid3262"
"drqid1250","bgrid3299"
"drqid1250","bgrid12668"
"drqid1251","bgrid5661"
"drqid1251","bgrid7709"
"drqid1251","bgrid11347"
"drqid1252","bgrid5314"
"drqid1252","bgrid128"
"drqid1252","bgrid10095"
"drqid1252","bgrid2332"
"drqid1252","bgrid9125"
"drqid1252","bgrid8810"
"drqid1252","bgrid11226"
"drqid1252","bgrid12048"
"drqid1253","bgrid3930"
"drqid1253","bgrid7566"
"drqid1253","bgrid9212"
"drqid1253","bgrid5173"
"drqid1253","bgrid6197"
"drqid1253","bgrid9600"
"drqid1254","bgrid3041"
"drqid1254","bgrid5276"
"drqid1254","bgrid857"
"drqid1254","bgrid2792"
"drqid1254","bgrid5514"
"drqid1255","bgrid7637"
"drqid1255","bgrid11480"
"drqid1256","bgrid1478"
"drqid1256","bgrid5788"
"drqid1256","bgrid1515"
"drqid1256","bgrid4883"
"drqid1256","bgrid5543"
"drqid1257","bgrid546"
"drqid1257","bgrid6017"
"drqid1257","bgrid2678"
"drqid1257","bgrid9104"
"drqid1258","bgrid2041"
"drqid1258","bgrid2130"
