drqid,clsid
drqid1238,clsid12356
drqid1238,clsid1930
drqid1238,clsid8351
drqid1239,clsid4278
drqid1239,clsid4425
drqid1239,clsid6879
drqid1239,clsid7210
drqid1239,clsid9164
drqid1240,clsid10746
drqid1240,clsid11598
drqid1240,clsid6279
drqid1241,clsid5998
drqid1241,clsid6810
drqid1241,clsid6832
drqid1241,clsid8085
drqid1242,clsid12098
drqid1242,clsid3326
drqid1242,clsid4242
drqid1242,clsid444
drqid1243,clsid6433
drqid1244,clsid10623
drqid1244,clsid10654
drqid1244,clsid5822
drqid1245,clsid2004
drqid1246,clsid11267
drqid1246,clsid1127
drqid1246,clsid1751
drqid1246,clsid5966
drqid1246,clsid7707
drqid1247,clsid10519
drqid1247,clsid301
drqid1247,clsid5100
drqid1247,clsid9396
drqid1247,clsid9956
drqid1248,clsid1267
drqid1248,clsid1472
drqid1248,clsid2704
drqid1249,clsid1519
drqid1249,clsid4486
drqid1249,clsid6249
drqid1249,clsid9824
drqid1250,clsid9558
drqid1251,clsid7963
drqid1252,clsid11514
drqid1252,clsid15
drqid1252,clsid2647
drqid1252,clsid3590
drqid1252,clsid652
drqid1253,clsid5850
drqid1253,clsid5940
drqid1254,clsid1266
drqid1254,clsid2892
drqid1254,clsid7850
drqid1255,clsid10424
drqid1255,clsid12493
drqid1256,clsid10404
drqid1256,clsid2326
drqid1257,clsid10284
drqid1257,clsid12352
drqid1257,clsid4766
drqid1258,clsid1085
drqid1258,clsid1693
drqid1258,clsid1703
drqid1258,clsid2889
drqid1259,clsid11058
drqid1259,clsid2614
drqid1260,clsid4567
drqid1260,clsid6851
drqid1260,clsid853
drqid1260,clsid9099
drqid1261,clsid8125
drqid1262,clsid1109
drqid1262,clsid1219
drqid1262,clsid12319
drqid1262,clsid12388
drqid1262,clsid12784
drqid1262,clsid12819
drqid1262,clsid12853
drqid1262,clsid12855
drqid1262,clsid1807
drqid1262,clsid2431
drqid1262,clsid2450
drqid1262,clsid2721
drqid1262,clsid3315
drqid1262,clsid3564
drqid1262,clsid3919
drqid1262,clsid3932
drqid1262,clsid3989
drqid1262,clsid4228
drqid1262,clsid4996
drqid1262,clsid5726
drqid1262,clsid701
drqid1262,clsid7746
drqid1262,clsid7941
drqid1262,clsid8629
drqid1262,clsid9604
drqid1262,clsid9883
drqid1263,clsid10138
drqid1263,clsid2063
drqid1263,clsid4265
drqid1263,clsid768
drqid1264,clsid10117
drqid1264,clsid1018
drqid1264,clsid10746
drqid1264,clsid10817
drqid1264,clsid12753
drqid1264,clsid2624
drqid1264,clsid2658
drqid1264,clsid3291
drqid1264,clsid3313
drqid1264,clsid3553
drqid1265,clsid5134
drqid1265,clsid9624
drqid1265,clsid9979
drqid1266,clsid5807
drqid1267,clsid10422
drqid1267,clsid1491
drqid1267,clsid1935
drqid1267,clsid2507
drqid1267,clsid2684
drqid1268,clsid12755
drqid1269,clsid2601
drqid1269,clsid773
drqid1269,clsid9101
drqid1269,clsid9643
drqid1270,clsid11858
drqid1270,clsid396
drqid1270,clsid5034
drqid1270,clsid9271
drqid1271,clsid6176
drqid1272,clsid10925
drqid1272,clsid7306
drqid1273,clsid10520
drqid1274,clsid2709
drqid1274,clsid6269
drqid1274,clsid8386
drqid1275,clsid12574
drqid1275,clsid4643
drqid1275,clsid9611
drqid1276,clsid3484
drqid1277,clsid10651
drqid1277,clsid12815
drqid1277,clsid13000
drqid1277,clsid431
drqid1277,clsid4827
drqid1277,clsid6442
drqid1277,clsid6712
drqid1277,clsid8415
drqid1277,clsid860
drqid1277,clsid9988
drqid1278,clsid11321
drqid1278,clsid3662
drqid1278,clsid7082
drqid1278,clsid9951
drqid1279,clsid11920
drqid1279,clsid12102
drqid1279,clsid2799
drqid1279,clsid3769
drqid1279,clsid9510
drqid1280,clsid4199
drqid1281,clsid11244
drqid1281,clsid12447
drqid1281,clsid4759
drqid1281,clsid7815
drqid1281,clsid9122
drqid1282,clsid6184
drqid1282,clsid6518
drqid1282,clsid7700
drqid1283,clsid10091
drqid1284,clsid12248
drqid1284,clsid4427
drqid1284,clsid994
drqid1285,clsid12112
drqid1285,clsid12965
drqid1285,clsid5929
drqid1286,clsid11780
drqid1286,clsid118
drqid1286,clsid12685
drqid1286,clsid1429
drqid1286,clsid5302
drqid1287,clsid6823
drqid1287,clsid8291
drqid1288,clsid10083
drqid1288,clsid4947
drqid1288,clsid8168
drqid1289,clsid10127
drqid1289,clsid4793
drqid1289,clsid6929
drqid1289,clsid9857
drqid1290,clsid7017
drqid1290,clsid7118
drqid1290,clsid9412
drqid1290,clsid9594
drqid1291,clsid6719
drqid1291,clsid873
drqid1292,clsid2003
drqid1292,clsid4988
drqid1292,clsid602
drqid1292,clsid6281
drqid1292,clsid6515
drqid1293,clsid12257
drqid1293,clsid3397
drqid1293,clsid3970
drqid1293,clsid4780
drqid1293,clsid8005
drqid1294,clsid1664
drqid1295,clsid2574
drqid1295,clsid5748
drqid1295,clsid9019
drqid1295,clsid9044
drqid1295,clsid9277
drqid1296,clsid10101
drqid1296,clsid10231
drqid1296,clsid10415
drqid1296,clsid11342
drqid1296,clsid12077
drqid1296,clsid2011
drqid1296,clsid2248
drqid1296,clsid3663
drqid1296,clsid3839
drqid1296,clsid4498
drqid1296,clsid5136
drqid1296,clsid5924
drqid1296,clsid6067
drqid1296,clsid6395
drqid1296,clsid6417
drqid1296,clsid6614
drqid1296,clsid6629
drqid1296,clsid6978
drqid1296,clsid6994
drqid1296,clsid7026
drqid1296,clsid7516
drqid1296,clsid7791
drqid1296,clsid8700
drqid1296,clsid8898
drqid1297,clsid4703
drqid1297,clsid9125
drqid1297,clsid964
drqid1298,clsid2072
drqid1298,clsid4398
drqid1299,clsid1999
drqid1299,clsid3278
drqid1299,clsid9052
drqid1299,clsid9799
drqid1300,clsid11242
drqid1300,clsid11838
drqid1300,clsid2787
drqid1300,clsid8513
drqid1300,clsid9091
drqid1301,clsid3024
drqid1301,clsid5271
drqid1302,clsid164
drqid1302,clsid2410
drqid1302,clsid3915
drqid1302,clsid571
drqid1303,clsid2352
drqid1303,clsid4643
drqid1303,clsid5258
drqid1303,clsid5356
drqid1304,clsid1511
drqid1305,clsid11234
drqid1305,clsid11986
drqid1305,clsid2327
drqid1305,clsid8065
drqid1306,clsid9839
drqid1307,clsid10930
drqid1307,clsid4041
drqid1307,clsid6782
drqid1308,clsid3830
drqid1309,clsid10690
drqid1309,clsid11324
drqid1309,clsid1136
drqid1309,clsid11386
drqid1309,clsid11394
drqid1309,clsid12814
drqid1309,clsid259
drqid1309,clsid2604
drqid1309,clsid2707
drqid1309,clsid279
drqid1309,clsid4731
drqid1309,clsid5482
drqid1309,clsid575
drqid1309,clsid6446
drqid1309,clsid6601
drqid1309,clsid6735
drqid1309,clsid6760
drqid1309,clsid7978
drqid1309,clsid8140
drqid1309,clsid852
drqid1309,clsid8871
drqid1309,clsid8967
drqid1310,clsid12529
drqid1310,clsid5531
drqid1310,clsid6431
drqid1310,clsid7548
drqid1310,clsid8749
drqid1311,clsid6713
drqid1311,clsid6754
drqid1312,clsid12854
drqid1312,clsid6466
drqid1312,clsid9513
drqid1312,clsid9664
drqid1313,clsid12270
drqid1313,clsid2596
drqid1313,clsid8708
drqid1313,clsid9490
drqid1314,clsid2002
drqid1315,clsid1192
drqid1315,clsid2325
drqid1315,clsid5394
drqid1315,clsid9408
drqid1316,clsid1059
drqid1316,clsid12491
drqid1316,clsid2493
drqid1316,clsid4146
drqid1317,clsid11087
drqid1317,clsid2676
drqid1317,clsid5396
drqid1317,clsid6788
drqid1317,clsid9749
drqid1318,clsid10004
drqid1318,clsid10552
drqid1318,clsid11747
drqid1318,clsid11782
drqid1318,clsid2653
drqid1319,clsid7041
drqid1320,clsid3042
drqid1321,clsid8498
drqid1321,clsid883
drqid1322,clsid2794
drqid1322,clsid6237
drqid1323,clsid3666
drqid1323,clsid4945
drqid1323,clsid567
drqid1323,clsid6446
drqid1324,clsid11532
drqid1324,clsid1218
drqid1324,clsid1797
drqid1324,clsid7640
drqid1325,clsid2206
drqid1325,clsid5375
drqid1325,clsid6048
drqid1325,clsid6732
drqid1325,clsid6824
drqid1326,clsid11810
drqid1326,clsid2374
drqid1326,clsid3828
drqid1326,clsid6344
drqid1327,clsid11348
drqid1327,clsid4220
drqid1327,clsid5762
drqid1327,clsid9334
drqid1328,clsid12677
drqid1329,clsid12938
drqid1329,clsid1415
drqid1329,clsid3327
drqid1329,clsid8982
drqid1329,clsid9092
drqid1330,clsid7472
drqid1331,clsid2599
drqid1331,clsid5008
drqid1331,clsid5912
drqid1332,clsid10895
drqid1332,clsid12858
drqid1332,clsid2273
drqid1332,clsid2829
drqid1332,clsid656
drqid1332,clsid7904
drqid1332,clsid9060
drqid1332,clsid9232
drqid1332,clsid96
drqid1332,clsid9717
drqid1333,clsid4974
drqid1333,clsid6921
drqid1333,clsid6996
drqid1334,clsid223
drqid1334,clsid232
drqid1334,clsid6849
drqid1335,clsid5287
drqid1335,clsid561
drqid1336,clsid10324
drqid1337,clsid11430
drqid1337,clsid12803
drqid1337,clsid3976
drqid1337,clsid7435
drqid1337,clsid9275
drqid1338,clsid1021
drqid1338,clsid11307
drqid1338,clsid1137
drqid1338,clsid12380
drqid1338,clsid12711
drqid1338,clsid12765
drqid1338,clsid3025
drqid1338,clsid3628
drqid1338,clsid385
drqid1338,clsid3961
drqid1338,clsid4025
drqid1338,clsid4029
drqid1338,clsid4060
drqid1338,clsid433
drqid1338,clsid4935
drqid1338,clsid5279
drqid1338,clsid538
drqid1338,clsid8299
drqid1338,clsid8645
drqid1338,clsid9327
drqid1338,clsid9466
drqid1339,clsid6016
drqid1339,clsid9999
drqid1340,clsid12988
drqid1340,clsid2590
drqid1340,clsid4644
drqid1341,clsid10105
drqid1341,clsid7770
drqid1342,clsid11795
drqid1342,clsid2622
drqid1342,clsid9500
drqid1343,clsid4140
drqid1343,clsid6700
drqid1343,clsid8132
drqid1343,clsid9433
drqid1344,clsid12402
drqid1345,clsid10188
drqid1345,clsid10690
drqid1346,clsid10382
drqid1346,clsid12110
drqid1346,clsid388
drqid1346,clsid3942
drqid1346,clsid4869
drqid1347,clsid10349
drqid1347,clsid12544
drqid1348,clsid11475
drqid1349,clsid1229
drqid1349,clsid6120
drqid1350,clsid11229
drqid1350,clsid1742
drqid1350,clsid4741
drqid1350,clsid7538
drqid1351,clsid11436
drqid1351,clsid12905
drqid1351,clsid9395
drqid1352,clsid12752
drqid1352,clsid2293
drqid1352,clsid6228
drqid1353,clsid12876
drqid1354,clsid10678
drqid1354,clsid11976
drqid1354,clsid3850
drqid1354,clsid4769
drqid1354,clsid4796
drqid1355,clsid5410
drqid1355,clsid7934
drqid1356,clsid10538
drqid1356,clsid1926
drqid1356,clsid563
drqid1357,clsid11503
drqid1358,clsid1014
drqid1358,clsid214
drqid1358,clsid2851
drqid1358,clsid7739
drqid1358,clsid9688
drqid1359,clsid3360
drqid1359,clsid421
drqid1359,clsid9924
drqid1360,clsid2989
drqid1360,clsid3514
drqid1360,clsid4586
drqid1360,clsid6354
drqid1360,clsid9887
drqid1361,clsid12774
drqid1361,clsid1458
drqid1361,clsid2818
drqid1361,clsid9460
drqid1362,clsid12175
drqid1362,clsid447
drqid1362,clsid658
drqid1362,clsid7054
drqid1362,clsid795
drqid1363,clsid10411
drqid1363,clsid4479
drqid1363,clsid5914
drqid1364,clsid1855
drqid1364,clsid257
drqid1364,clsid2675
drqid1365,clsid11813
drqid1365,clsid11862
drqid1365,clsid3940
drqid1365,clsid6155
drqid1365,clsid6840
drqid1365,clsid6975
drqid1365,clsid7210
drqid1365,clsid8531
drqid1366,clsid1453
drqid1366,clsid1796
drqid1366,clsid5190
drqid1367,clsid2781
drqid1367,clsid6085
drqid1367,clsid8642
drqid1367,clsid9130
drqid1367,clsid93
drqid1368,clsid10332
drqid1368,clsid5792
drqid1368,clsid7923
drqid1369,clsid6711
drqid1370,clsid4685
drqid1371,clsid10172
drqid1371,clsid2122
drqid1371,clsid6545
drqid1371,clsid7476
drqid1371,clsid9396
drqid1372,clsid2573
drqid1372,clsid6688
drqid1373,clsid12489
drqid1373,clsid3559
drqid1373,clsid8244
drqid1374,clsid12160
drqid1374,clsid4683
drqid1374,clsid5113
drqid1375,clsid11400
drqid1375,clsid1863
drqid1375,clsid4811
drqid1375,clsid719
drqid1375,clsid8282
drqid1376,clsid3793
drqid1377,clsid11655
drqid1377,clsid6470
drqid1378,clsid10194
drqid1378,clsid12249
drqid1378,clsid12602
drqid1378,clsid12871
drqid1378,clsid12983
drqid1378,clsid2
drqid1378,clsid4084
drqid1378,clsid4548
drqid1378,clsid5577
drqid1378,clsid9282
drqid1379,clsid11649
drqid1379,clsid11705
drqid1379,clsid11809
drqid1379,clsid11841
drqid1379,clsid12258
drqid1379,clsid12548
drqid1379,clsid1597
drqid1379,clsid2254
drqid1379,clsid308
drqid1379,clsid3608
drqid1379,clsid4492
drqid1379,clsid4696
drqid1379,clsid5368
drqid1379,clsid6047
drqid1379,clsid67
drqid1379,clsid8463
drqid1379,clsid8524
drqid1379,clsid9939
drqid1380,clsid11768
drqid1380,clsid3555
drqid1380,clsid5882
drqid1380,clsid6592
drqid1380,clsid816
drqid1381,clsid11900
drqid1381,clsid3483
drqid1381,clsid6267
drqid1382,clsid12534
drqid1382,clsid2108
drqid1382,clsid687
drqid1382,clsid979
drqid1383,clsid10793
drqid1383,clsid11497
drqid1383,clsid7789
drqid1384,clsid2575
drqid1384,clsid6842
drqid1385,clsid10573
drqid1385,clsid10806
drqid1385,clsid10871
drqid1385,clsid11153
drqid1385,clsid11674
drqid1385,clsid12937
drqid1385,clsid2280
drqid1385,clsid2505
drqid1385,clsid3167
drqid1385,clsid4098
drqid1385,clsid4431
drqid1385,clsid4506
drqid1385,clsid5763
drqid1385,clsid6050
drqid1385,clsid6950
drqid1385,clsid7655
drqid1385,clsid8999
drqid1385,clsid9053
drqid1386,clsid1930
drqid1387,clsid1492
drqid1387,clsid43
drqid1388,clsid8329
drqid1388,clsid8746
drqid1389,clsid13000
drqid1389,clsid6948
drqid1390,clsid1878
drqid1390,clsid3849
drqid1390,clsid5258
drqid1390,clsid577
drqid1390,clsid6530
drqid1391,clsid12038
drqid1391,clsid2406
drqid1391,clsid4741
drqid1392,clsid11467
drqid1392,clsid12263
drqid1392,clsid12534
drqid1392,clsid1254
drqid1392,clsid12909
drqid1392,clsid1833
drqid1392,clsid5442
drqid1392,clsid7960
drqid1392,clsid8470
drqid1392,clsid9047
drqid1392,clsid9624
drqid1393,clsid70
drqid1393,clsid729
drqid1394,clsid10813
drqid1394,clsid2166
drqid1394,clsid217
drqid1394,clsid4408
drqid1395,clsid11734
drqid1395,clsid12173
drqid1395,clsid5729
drqid1396,clsid11167
drqid1396,clsid8163
drqid1396,clsid89
drqid1396,clsid9146
drqid1397,clsid10454
drqid1397,clsid12975
drqid1397,clsid6222
drqid1397,clsid7784
drqid1397,clsid9216
drqid1398,clsid153
drqid1398,clsid2638
drqid1398,clsid2874
drqid1398,clsid3443
drqid1398,clsid7996
drqid1399,clsid11859
drqid1399,clsid12431
drqid1399,clsid2172
drqid1399,clsid8368
drqid1399,clsid9869
drqid1400,clsid12675
drqid1400,clsid1863
drqid1400,clsid9059
drqid1401,clsid11613
drqid1401,clsid2337
drqid1401,clsid2725
drqid1401,clsid5737
drqid1402,clsid1335
drqid1402,clsid4346
drqid1402,clsid4609
drqid1402,clsid5951
drqid1402,clsid8792
drqid1403,clsid7106
drqid1403,clsid7289
drqid1403,clsid7478
drqid1404,clsid8394
drqid1405,clsid5213
drqid1405,clsid795
drqid1406,clsid11685
drqid1407,clsid1844
drqid1407,clsid695
drqid1407,clsid8497
drqid1408,clsid11790
drqid1409,clsid2668
drqid1409,clsid4275
drqid1409,clsid434
drqid1409,clsid8546
drqid1410,clsid10659
drqid1410,clsid11163
drqid1411,clsid11438
drqid1411,clsid1473
drqid1411,clsid2267
drqid1411,clsid7083
drqid1412,clsid6500
drqid1412,clsid7303
drqid1413,clsid1868
drqid1413,clsid1951
drqid1413,clsid3397
drqid1413,clsid9944
drqid1414,clsid2968
drqid1414,clsid3691
drqid1414,clsid4121
drqid1415,clsid2667
drqid1415,clsid5800
drqid1415,clsid7282
drqid1415,clsid8045
drqid1416,clsid11832
drqid1416,clsid5547
drqid1416,clsid7515
drqid1417,clsid7460
drqid1417,clsid8167
drqid1418,clsid9557
drqid1419,clsid10029
drqid1419,clsid12570
drqid1419,clsid8091
drqid1419,clsid9510
drqid1420,clsid10302
drqid1420,clsid412
drqid1421,clsid113
drqid1421,clsid11352
drqid1421,clsid4591
drqid1422,clsid4800
drqid1422,clsid6084
drqid1423,clsid8335
drqid1424,clsid10082
drqid1424,clsid10838
drqid1424,clsid254
drqid1424,clsid4073
drqid1424,clsid5481
drqid1425,clsid10755
drqid1425,clsid1304
drqid1425,clsid6138
drqid1425,clsid7657
drqid1426,clsid11249
drqid1426,clsid43
drqid1426,clsid4871
drqid1427,clsid3883
drqid1427,clsid4360
drqid1427,clsid5736
drqid1428,clsid10807
drqid1428,clsid11335
drqid1428,clsid4045
drqid1428,clsid5003
drqid1429,clsid11826
drqid1429,clsid4957
drqid1429,clsid7509
drqid1430,clsid2775
drqid1430,clsid3749
drqid1430,clsid4865
drqid1430,clsid8031
drqid1430,clsid8593
drqid1431,clsid12281
drqid1431,clsid4557
drqid1431,clsid6617
drqid1431,clsid8423
drqid1432,clsid11694
drqid1432,clsid11836
drqid1432,clsid1964
drqid1432,clsid3048
drqid1432,clsid3475
drqid1432,clsid379
drqid1432,clsid4022
drqid1432,clsid4236
drqid1432,clsid468
drqid1432,clsid7658
drqid1432,clsid8338
drqid1432,clsid9213
drqid1432,clsid9548
drqid1433,clsid4666
drqid1434,clsid1564
drqid1434,clsid2461
drqid1434,clsid5144
drqid1435,clsid8035
drqid1436,clsid11539
drqid1436,clsid8986
drqid1437,clsid10523
drqid1437,clsid11375
drqid1437,clsid11995
drqid1437,clsid12281
drqid1437,clsid12318
drqid1437,clsid4016
drqid1437,clsid6049
drqid1437,clsid6145
drqid1437,clsid6819
drqid1437,clsid7020
drqid1437,clsid7057
drqid1437,clsid7151
drqid1437,clsid8294
drqid1438,clsid10261
drqid1438,clsid11247
drqid1439,clsid11433
drqid1439,clsid9358
drqid1440,clsid1574
drqid1440,clsid4380
drqid1440,clsid6847
drqid1440,clsid7266
drqid1441,clsid1854
drqid1441,clsid3524
drqid1441,clsid401
drqid1441,clsid7315
drqid1442,clsid3184
drqid1442,clsid5643
drqid1442,clsid7859
drqid1443,clsid9748
drqid1444,clsid11401
drqid1444,clsid12455
drqid1444,clsid4337
drqid1445,clsid3599
drqid1445,clsid7370
drqid1445,clsid7934
drqid1446,clsid1015
drqid1446,clsid5510
drqid1446,clsid6193
drqid1446,clsid7441
drqid1446,clsid9060
drqid1447,clsid551
drqid1448,clsid10651
drqid1449,clsid10936
drqid1449,clsid2240
drqid1450,clsid12391
drqid1450,clsid467
drqid1451,clsid10581
drqid1451,clsid11939
drqid1451,clsid4778
drqid1451,clsid8131
drqid1452,clsid4444
drqid1453,clsid11145
drqid1453,clsid1524
drqid1453,clsid8685
drqid1454,clsid11057
drqid1454,clsid11127
drqid1454,clsid7445
drqid1454,clsid977
drqid1454,clsid9905
drqid1455,clsid10253
drqid1455,clsid358
drqid1455,clsid554
drqid1455,clsid6593
drqid1456,clsid10698
drqid1456,clsid7735
drqid1456,clsid9566
drqid1457,clsid1811
drqid1457,clsid6129
drqid1458,clsid10846
drqid1458,clsid1652
drqid1458,clsid8789
drqid1459,clsid3999
drqid1460,clsid12753
drqid1461,clsid11836
drqid1461,clsid3038
drqid1461,clsid339
drqid1461,clsid5228
drqid1462,clsid12702
drqid1462,clsid4512
drqid1462,clsid809
drqid1462,clsid8203
drqid1462,clsid9730
drqid1463,clsid474
drqid1463,clsid5428
drqid1463,clsid6926
drqid1463,clsid940
drqid1464,clsid12824
drqid1464,clsid2214
drqid1464,clsid236
drqid1464,clsid5618
drqid1464,clsid9439
drqid1465,clsid4498
drqid1466,clsid10135
drqid1466,clsid8756
drqid1466,clsid9110
drqid1466,clsid9236
drqid1467,clsid11970
drqid1467,clsid3036
drqid1467,clsid7806
drqid1468,clsid12855
drqid1468,clsid223
drqid1468,clsid342
drqid1468,clsid3457
drqid1468,clsid4777
drqid1469,clsid11794
drqid1469,clsid1405
drqid1469,clsid1894
drqid1469,clsid2310
drqid1469,clsid260
drqid1469,clsid3943
drqid1469,clsid4824
drqid1469,clsid5351
drqid1469,clsid5716
drqid1469,clsid6841
drqid1469,clsid7271
drqid1469,clsid7340
drqid1470,clsid10582
drqid1470,clsid10586
drqid1470,clsid10730
drqid1470,clsid11942
drqid1470,clsid15
drqid1470,clsid190
drqid1470,clsid2401
drqid1470,clsid4410
drqid1470,clsid5862
drqid1470,clsid6932
drqid1470,clsid734
drqid1470,clsid7429
drqid1470,clsid783
drqid1470,clsid9875
drqid1471,clsid9106
drqid1472,clsid11500
drqid1472,clsid2240
drqid1472,clsid3116
drqid1472,clsid5329
drqid1472,clsid6380
drqid1473,clsid4435
drqid1474,clsid11397
drqid1474,clsid5926
drqid1475,clsid1662
drqid1476,clsid10180
drqid1476,clsid12123
drqid1476,clsid1881
drqid1476,clsid3721
drqid1476,clsid378
drqid1477,clsid10294
drqid1477,clsid10392
drqid1477,clsid1806
drqid1477,clsid1882
drqid1477,clsid292
drqid1477,clsid3760
drqid1477,clsid4350
drqid1477,clsid5542
drqid1477,clsid6284
drqid1477,clsid6285
drqid1477,clsid6933
drqid1477,clsid7253
drqid1477,clsid741
drqid1477,clsid7458
drqid1477,clsid7992
drqid1477,clsid8447
drqid1477,clsid9515
drqid1478,clsid10539
drqid1478,clsid10976
drqid1478,clsid6362
drqid1479,clsid1251
drqid1479,clsid3597
drqid1479,clsid434
drqid1480,clsid1370
drqid1480,clsid8874
drqid1481,clsid10906
drqid1482,clsid302
drqid1482,clsid5712
drqid1482,clsid8601
drqid1482,clsid9787
drqid1483,clsid6067
drqid1483,clsid7827
drqid1483,clsid7854
drqid1484,clsid10748
drqid1484,clsid11580
drqid1484,clsid4771
drqid1485,clsid4072
drqid1486,clsid10557
drqid1486,clsid11609
drqid1486,clsid3802
drqid1486,clsid4356
drqid1487,clsid10978
drqid1488,clsid10443
drqid1488,clsid10736
drqid1488,clsid1117
drqid1488,clsid1128
drqid1488,clsid11384
drqid1488,clsid11493
drqid1488,clsid12056
drqid1488,clsid1301
drqid1488,clsid1448
drqid1488,clsid2297
drqid1488,clsid3608
drqid1488,clsid7366
drqid1488,clsid7890
drqid1488,clsid9113
drqid1488,clsid9155
drqid1489,clsid102
drqid1489,clsid11179
drqid1489,clsid12036
drqid1489,clsid2591
drqid1489,clsid2789
drqid1489,clsid3229
drqid1489,clsid4619
drqid1489,clsid4910
drqid1489,clsid6801
drqid1489,clsid7855
drqid1489,clsid829
drqid1489,clsid9066
drqid1489,clsid9756
drqid1490,clsid2549
drqid1491,clsid1477
drqid1492,clsid8214
drqid1493,clsid10579
drqid1493,clsid12954
drqid1494,clsid1915
drqid1494,clsid843
drqid1495,clsid11676
drqid1495,clsid12771
drqid1495,clsid5452
drqid1495,clsid9851
drqid1495,clsid988
drqid1496,clsid1172
drqid1496,clsid12753
drqid1496,clsid6855
drqid1497,clsid3369
drqid1497,clsid648
drqid1497,clsid7679
drqid1497,clsid9056
drqid1498,clsid11400
drqid1498,clsid1258
drqid1498,clsid4688
drqid1498,clsid8192
drqid1498,clsid9702
drqid1499,clsid2334
drqid1499,clsid4125
drqid1499,clsid4691
drqid1499,clsid502
drqid1499,clsid56
drqid1499,clsid6659
drqid1499,clsid9557
drqid1500,clsid10117
drqid1500,clsid10335
drqid1500,clsid12419
drqid1500,clsid2634
drqid1500,clsid9083
drqid1501,clsid3985
drqid1501,clsid3995
drqid1501,clsid4503
drqid1502,clsid10995
drqid1502,clsid3265
drqid1502,clsid4668
drqid1502,clsid4788
drqid1502,clsid5589
drqid1502,clsid7048
drqid1502,clsid7227
drqid1502,clsid7812
drqid1502,clsid9536
drqid1503,clsid1173
drqid1503,clsid2172
drqid1503,clsid2626
drqid1504,clsid11948
drqid1504,clsid2180
drqid1504,clsid2677
drqid1504,clsid2742
drqid1505,clsid12340
drqid1505,clsid6363
drqid1506,clsid12090
drqid1506,clsid12668
drqid1506,clsid1467
drqid1506,clsid7854
drqid1507,clsid10674
drqid1508,clsid12668
drqid1508,clsid5942
drqid1508,clsid7233
drqid1508,clsid9069
drqid1509,clsid10081
drqid1509,clsid1173
drqid1509,clsid12956
drqid1509,clsid2161
drqid1510,clsid10152
drqid1510,clsid4735
drqid1511,clsid10534
drqid1511,clsid1188
drqid1511,clsid5373
drqid1511,clsid7519
drqid1511,clsid9749
drqid1512,clsid10224
drqid1513,clsid11119
drqid1514,clsid10156
drqid1514,clsid1686
drqid1515,clsid10508
drqid1515,clsid2030
drqid1515,clsid3324
drqid1516,clsid10518
drqid1516,clsid11764
drqid1516,clsid12174
