"GOALID","EXCEPTIONCASEID"
"G40","EC3430"
"G40","EC68"
"G11","EC4701"
"G11","EC1055"
"G11","EC3430"
"G11","EC68"
"G23","EC4701"
"G23","EC1055"
"G23","EC3430"
"G23","EC68"
"G49","EC8139"
"G49","EC3117"
"G49","EC9415"
"G50","EC19"
"G68","EC19"
"G63","EC19"
"G67","EC181"
"G67","EC1948"
"G67","EC3265"
"G56","EC56"
"G56","EC12"
"G48","EC56"
"G48","EC12"
"G49","EC56"
"G49","EC12"
"G38","EC25"
"G38","EC9797"
"G38","EC6921"
"G38","EC2894"
"G16","EC6821"
"G16","EC665"
"G16","EC8220"
"G58","EC6821"
"G58","EC665"
"G58","EC8220"
"G44","EC6821"
"G44","EC665"
"G44","EC8220"
"G61","EC31"
"G19","EC34"
"G48","EC34"
"G23","EC34"
"G67","EC28"
"G47","EC9"
"G66","EC9"
"G16","EC9"
"G56","EC7794"
"G56","EC5312"
"G56","EC1233"
"G24","EC7794"
"G24","EC5312"
"G24","EC1233"
"G33","EC7794"
"G33","EC5312"
"G33","EC1233"
"G49","EC47"
"G51","EC47"
"G46","EC47"
"G21","EC47"
"G21","EC1416"
"G21","EC1345"
"G21","EC8981"
"G61","EC7056"
"G61","EC9853"
"G61","EC9519"
"G61","EC6993"
"G61","EC4378"
"G61","EC407"
"G5","EC6691"
"G5","EC9936"
"G5","EC7918"
"G5","EC20"
"G16","EC6691"
"G16","EC9936"
"G16","EC7918"
"G16","EC20"
"G26","EC6691"
"G26","EC9936"
"G26","EC7918"
"G26","EC20"
"G57","EC69"
"G46","EC69"
"G16","EC69"
"G70","EC7750"
"G70","EC3202"
"G70","EC3593"
"G53","EC42"
"G1","EC42"
"G26","EC42"
"G55","EC30"
"G68","EC30"
"G5","EC30"
"G41","EC3710"
"G41","EC9051"
"G41","EC2817"
"G41","EC8770"
"G41","EC5474"
"G41","EC5175"
"G13","EC3710"
"G13","EC9051"
"G13","EC2817"
"G13","EC8770"
"G13","EC5474"
"G13","EC5175"
"G64","EC3710"
"G64","EC9051"
"G64","EC2817"
"G64","EC8770"
"G64","EC5474"
"G64","EC5175"
"G43","EC6490"
"G43","EC7634"
"G43","EC9997"
"G64","EC615"
"G64","EC7833"
"G64","EC4696"
"G64","EC48"
"G15","EC615"
"G15","EC7833"
"G15","EC4696"
"G15","EC48"
"G43","EC615"
"G43","EC7833"
"G43","EC4696"
"G43","EC48"
"G9","EC55"
"G56","EC36"
"G56","EC58"
"G6","EC9380"
"G6","EC1021"
"G6","EC2392"
"G6","EC28"
"G53","EC62"
"G6","EC66"
"G15","EC64"
"G15","EC1791"
"G15","EC6131"
"G15","EC501"
"G44","EC64"
"G44","EC1791"
"G44","EC6131"
"G44","EC501"
"G55","EC64"
"G55","EC1791"
"G55","EC6131"
"G55","EC501"
"G47","EC22"
"G53","EC57"
"G13","EC9475"
"G13","EC5140"
"G13","EC5775"
"G13","EC8392"
"G13","EC8272"
"G13","EC4844"
"G61","EC7898"
"G61","EC7854"
"G61","EC7667"
"G8","EC36"
"G41","EC451"
"G41","EC7237"
"G41","EC5885"
"G42","EC5217"
"G42","EC6808"
"G42","EC6120"
"G69","EC5217"
"G69","EC6808"
"G69","EC6120"
"G35","EC5217"
"G35","EC6808"
"G35","EC6120"
"G54","EC7265"
"G54","EC676"
"G54","EC205"
"G54","EC2821"
"G54","EC7372"
"G54","EC9100"
"G54","EC8358"
"G54","EC7876"
"G54","EC7854"
"G51","EC7265"
"G51","EC676"
"G51","EC205"
"G51","EC2821"
"G51","EC7372"
"G51","EC9100"
"G51","EC8358"
"G51","EC7876"
"G51","EC7854"
"G70","EC7265"
"G70","EC676"
"G70","EC205"
"G70","EC2821"
"G70","EC7372"
"G70","EC9100"
"G70","EC8358"
"G70","EC7876"
"G70","EC7854"
"G40","EC3752"
"G40","EC1867"
"G40","EC7435"
"G13","EC3752"
"G13","EC1867"
"G13","EC7435"
"G36","EC3752"
"G36","EC1867"
"G36","EC7435"
"G38","EC532"
"G38","EC5938"
"G38","EC2699"
"G26","EC532"
"G26","EC5938"
"G26","EC2699"
"G23","EC532"
"G23","EC5938"
"G23","EC2699"
"G28","EC68"
"G28","EC4395"
"G28","EC9203"
"G28","EC8954"
"G33","EC1925"
"G33","EC9290"
"G33","EC1634"
"G33","EC6504"
"G33","EC6810"
"G33","EC640"
"G68","EC1925"
"G68","EC9290"
"G68","EC1634"
"G68","EC6504"
"G68","EC6810"
"G68","EC640"
"G39","EC1925"
"G39","EC9290"
"G39","EC1634"
"G39","EC6504"
"G39","EC6810"
"G39","EC640"
"G22","EC2"
"G22","EC58"
"G44","EC2"
"G44","EC58"
"G43","EC2"
"G43","EC58"
"G43","EC59"
"G43","EC23"
"G18","EC59"
"G18","EC23"
"G34","EC59"
"G34","EC23"
"G25","EC1522"
"G25","EC7267"
"G25","EC6357"
"G48","EC63"
"G7","EC63"
"G14","EC63"
"G49","EC49"
"G42","EC7223"
"G42","EC2345"
"G42","EC789"
"G26","EC9769"
"G26","EC5415"
"G26","EC5705"
"G26","EC32"
"G19","EC453"
"G19","EC7445"
"G19","EC9264"
"G19","EC63"
"G2","EC1284"
"G2","EC657"
"G2","EC4600"
"G2","EC18"
"G19","EC1284"
"G19","EC657"
"G19","EC4600"
"G19","EC18"
"G57","EC1284"
"G57","EC657"
"G57","EC4600"
"G57","EC18"
"G54","EC7308"
"G54","EC4861"
"G54","EC53"
"G18","EC7308"
"G18","EC4861"
"G18","EC53"
"G46","EC7308"
"G46","EC4861"
"G46","EC53"
"G37","EC66"
"G20","EC66"
"G32","EC66"
"G70","EC2648"
"G70","EC2026"
"G70","EC8932"
"G57","EC3003"
"G57","EC448"
"G57","EC4933"
"G15","EC20"
"G15","EC3619"
"G15","EC8313"
"G15","EC2037"
"G15","EC4543"
"G15","EC8486"
"G15","EC8555"
"G3","EC20"
"G3","EC3619"
"G3","EC8313"
"G3","EC2037"
"G3","EC4543"
"G3","EC8486"
"G3","EC8555"
"G58","EC20"
"G58","EC3619"
"G58","EC8313"
"G58","EC2037"
"G58","EC4543"
"G58","EC8486"
"G58","EC8555"
"G33","EC2795"
"G33","EC6820"
"G33","EC4288"
"G33","EC31"
"G33","EC9359"
"G33","EC2541"
"G33","EC3802"
"G68","EC2795"
"G68","EC6820"
"G68","EC4288"
"G68","EC31"
"G68","EC9359"
"G68","EC2541"
"G68","EC3802"
"G36","EC2795"
"G36","EC6820"
"G36","EC4288"
"G36","EC31"
"G36","EC9359"
"G36","EC2541"
"G36","EC3802"
"G64","EC4749"
"G64","EC4165"
"G64","EC447"
"G64","EC29"
"G60","EC3521"
"G60","EC561"
"G60","EC6028"
"G11","EC3521"
"G11","EC561"
"G11","EC6028"
"G43","EC3521"
"G43","EC561"
"G43","EC6028"
"G64","EC2879"
"G64","EC9872"
"G64","EC9187"
"G64","EC17"
"G34","EC2879"
"G34","EC9872"
"G34","EC9187"
"G34","EC17"
"G32","EC2879"
"G32","EC9872"
"G32","EC9187"
"G32","EC17"
"G54","EC13"
"G21","EC13"
"G23","EC13"
"G63","EC6015"
"G63","EC5992"
"G63","EC9849"
"G26","EC6015"
"G26","EC5992"
"G26","EC9849"
"G28","EC6015"
"G28","EC5992"
"G28","EC9849"
"G6","EC59"
"G67","EC1751"
"G67","EC9633"
"G67","EC848"
"G35","EC1751"
"G35","EC9633"
"G35","EC848"
"G44","EC1751"
"G44","EC9633"
"G44","EC848"
"G61","EC18"
"G16","EC7"
"G62","EC7"
"G65","EC7"
"G68","EC4958"
"G68","EC6724"
"G68","EC1557"
"G57","EC4958"
"G57","EC6724"
"G57","EC1557"
"G4","EC4958"
"G4","EC6724"
"G4","EC1557"
"G39","EC3266"
"G39","EC5370"
"G39","EC2952"
"G1","EC3266"
"G1","EC5370"
"G1","EC2952"
"G18","EC3266"
"G18","EC5370"
"G18","EC2952"
"G13","EC55"
"G35","EC55"
"G28","EC55"
"G31","EC7"
"G66","EC2"
"G22","EC2"
"G39","EC2"
"G57","EC2101"
"G57","EC7769"
"G57","EC454"
"G62","EC5708"
"G62","EC7750"
"G62","EC6772"
"G46","EC5708"
"G46","EC7750"
"G46","EC6772"
"G57","EC5708"
"G57","EC7750"
"G57","EC6772"
"G42","EC6627"
"G42","EC4584"
"G42","EC4207"
"G38","EC6627"
"G38","EC4584"
"G38","EC4207"
"G3","EC6627"
"G3","EC4584"
"G3","EC4207"
"G64","EC1874"
"G64","EC2869"
"G64","EC8746"
"G4","EC47"
"G4","EC48"
"G26","EC47"
"G26","EC48"
"G57","EC47"
"G57","EC48"
"G43","EC64"
"G49","EC4543"
"G49","EC8486"
"G49","EC8555"
"G54","EC4543"
"G54","EC8486"
"G54","EC8555"
"G23","EC4543"
"G23","EC8486"
"G23","EC8555"
"G5","EC47"
"G47","EC313"
"G47","EC8951"
"G47","EC9007"
"G3","EC313"
"G3","EC8951"
"G3","EC9007"
"G12","EC313"
"G12","EC8951"
"G12","EC9007"
"G43","EC8470"
"G43","EC6519"
"G43","EC6568"
"G1","EC17"
"G39","EC31"
"G39","EC12"
"G40","EC1020"
"G40","EC6494"
"G40","EC5011"
"G40","EC67"
"G29","EC1020"
"G29","EC6494"
"G29","EC5011"
"G29","EC67"
"G57","EC1020"
"G57","EC6494"
"G57","EC5011"
"G57","EC67"
"G40","EC70"
"G40","EC1797"
"G40","EC3923"
"G40","EC4365"
"G63","EC70"
"G63","EC1797"
"G63","EC3923"
"G63","EC4365"
"G52","EC70"
"G52","EC1797"
"G52","EC3923"
"G52","EC4365"
"G41","EC9196"
"G41","EC7581"
"G41","EC9754"
"G48","EC9196"
"G48","EC7581"
"G48","EC9754"
"G51","EC9196"
"G51","EC7581"
"G51","EC9754"
"G19","EC13"
"G19","EC5758"
"G19","EC3195"
"G19","EC2740"
"G19","EC9632"
"G19","EC6093"
"G19","EC3450"
"G27","EC13"
"G27","EC5758"
"G27","EC3195"
"G27","EC2740"
"G27","EC9632"
"G27","EC6093"
"G27","EC3450"
"G40","EC13"
"G40","EC5758"
"G40","EC3195"
"G40","EC2740"
"G40","EC9632"
"G40","EC6093"
"G40","EC3450"
"G29","EC9769"
"G29","EC3157"
"G29","EC2701"
"G70","EC43"
"G70","EC3441"
"G70","EC4998"
"G70","EC9718"
"G68","EC7"
"G38","EC7"
"G36","EC7"
"G67","EC17"
"G50","EC3860"
"G50","EC6771"
"G50","EC9245"
"G8","EC3860"
"G8","EC6771"
"G8","EC9245"
"G3","EC3860"
"G3","EC6771"
"G3","EC9245"
"G35","EC8471"
"G35","EC4016"
"G35","EC6892"
"G59","EC8471"
"G59","EC4016"
"G59","EC6892"
"G60","EC8471"
"G60","EC4016"
"G60","EC6892"
"G8","EC301"
"G8","EC1417"
"G8","EC8102"
"G8","EC7958"
"G8","EC1399"
"G8","EC8053"
"G49","EC42"
"G34","EC2729"
"G34","EC5137"
"G34","EC5746"
"G12","EC43"
"G60","EC7438"
"G60","EC4932"
"G60","EC4615"
"G48","EC3387"
"G48","EC7731"
"G48","EC8656"
"G65","EC8414"
"G65","EC3638"
"G65","EC684"
"G65","EC64"
"G6","EC3536"
"G6","EC7678"
"G6","EC4230"
"G64","EC7274"
"G64","EC957"
"G64","EC6138"
"G45","EC7"
"G45","EC8470"
"G45","EC6519"
"G45","EC6568"
"G18","EC5"
"G45","EC60"
"G63","EC60"
"G4","EC60"
"G53","EC68"
"G37","EC68"
"G56","EC68"
"G10","EC3381"
"G10","EC6916"
"G10","EC560"
"G53","EC3381"
"G53","EC6916"
"G53","EC560"
"G24","EC3381"
"G24","EC6916"
"G24","EC560"
"G27","EC7362"
"G27","EC2500"
"G27","EC1105"
"G27","EC30"
"G27","EC35"
"G3","EC7362"
"G3","EC2500"
"G3","EC1105"
"G3","EC30"
"G3","EC35"
"G55","EC7362"
"G55","EC2500"
"G55","EC1105"
"G55","EC30"
"G55","EC35"
"G2","EC13"
"G18","EC42"
"G44","EC6620"
"G44","EC968"
"G44","EC2656"
"G20","EC14"
"G20","EC6005"
"G20","EC9660"
"G20","EC5152"
"G20","EC16"
"G45","EC14"
"G45","EC6005"
"G45","EC9660"
"G45","EC5152"
"G45","EC16"
"G22","EC14"
"G22","EC6005"
"G22","EC9660"
"G22","EC5152"
"G22","EC16"
"G13","EC45"
"G13","EC33"
"G9","EC7262"
"G9","EC5138"
"G9","EC326"
"G33","EC7262"
"G33","EC5138"
"G33","EC326"
"G43","EC7262"
"G43","EC5138"
"G43","EC326"
"G53","EC3247"
"G53","EC9241"
"G53","EC1085"
"G4","EC3247"
"G4","EC9241"
"G4","EC1085"
"G44","EC3247"
"G44","EC9241"
"G44","EC1085"
"G47","EC6258"
"G47","EC2658"
"G47","EC6641"
"G67","EC5455"
"G67","EC7365"
"G67","EC4822"
"G16","EC5455"
"G16","EC7365"
"G16","EC4822"
"G48","EC5455"
"G48","EC7365"
"G48","EC4822"
"G43","EC1374"
"G43","EC2471"
"G43","EC7969"
"G68","EC3308"
"G68","EC3801"
"G68","EC5800"
"G31","EC6354"
"G31","EC9426"
"G31","EC544"
"G27","EC52"
"G24","EC58"
"G24","EC4851"
"G24","EC2026"
"G24","EC7187"
"G9","EC6374"
"G9","EC3005"
"G9","EC2711"
"G9","EC1516"
"G9","EC3687"
"G9","EC2471"
"G52","EC6374"
"G52","EC3005"
"G52","EC2711"
"G52","EC1516"
"G52","EC3687"
"G52","EC2471"
"G4","EC6374"
"G4","EC3005"
"G4","EC2711"
"G4","EC1516"
"G4","EC3687"
"G4","EC2471"
"G62","EC1171"
"G62","EC6750"
"G62","EC7071"
"G20","EC1171"
"G20","EC6750"
"G20","EC7071"
"G39","EC1171"
"G39","EC6750"
"G39","EC7071"
"G54","EC6"
"G54","EC1064"
"G54","EC3684"
"G54","EC9804"
"G69","EC56"
"G29","EC1984"
"G29","EC4008"
"G29","EC7380"
"G22","EC37"
"G22","EC5293"
"G22","EC1297"
"G22","EC9373"
"G12","EC21"
"G12","EC5389"
"G12","EC8775"
"G12","EC8426"
"G49","EC21"
"G49","EC5389"
"G49","EC8775"
"G49","EC8426"
"G27","EC21"
"G27","EC5389"
"G27","EC8775"
"G27","EC8426"
"G31","EC23"
"G13","EC23"
"G16","EC23"
"G56","EC27"
"G56","EC2709"
"G56","EC7312"
"G56","EC4207"
"G56","EC8"
"G11","EC27"
"G11","EC2709"
"G11","EC7312"
"G11","EC4207"
"G11","EC8"
"G49","EC27"
"G49","EC2709"
"G49","EC7312"
"G49","EC4207"
"G49","EC8"
"G21","EC26"
"G22","EC5149"
"G22","EC9981"
"G22","EC454"
"G32","EC8609"
"G32","EC9340"
"G32","EC9880"
"G64","EC8609"
"G64","EC9340"
"G64","EC9880"
"G45","EC8609"
"G45","EC9340"
"G45","EC9880"
"G58","EC55"
"G37","EC4"
"G11","EC65"
"G11","EC3387"
"G11","EC7731"
"G11","EC8656"
"G66","EC65"
"G66","EC3387"
"G66","EC7731"
"G66","EC8656"
"G69","EC65"
"G69","EC3387"
"G69","EC7731"
"G69","EC8656"
"G18","EC9064"
"G18","EC3806"
"G18","EC5774"
"G18","EC64"
"G24","EC9064"
"G24","EC3806"
"G24","EC5774"
"G24","EC64"
"G8","EC9064"
"G8","EC3806"
"G8","EC5774"
"G8","EC64"
"G66","EC8846"
"G66","EC2867"
"G66","EC1121"
"G49","EC8846"
"G49","EC2867"
"G49","EC1121"
"G48","EC8846"
"G48","EC2867"
"G48","EC1121"
"G14","EC52"
"G33","EC3901"
"G33","EC9085"
"G33","EC2602"
"G33","EC27"
"G35","EC3901"
"G35","EC9085"
"G35","EC2602"
"G35","EC27"
"G8","EC3901"
"G8","EC9085"
"G8","EC2602"
"G8","EC27"
"G19","EC5375"
"G19","EC9487"
"G19","EC6386"
"G63","EC5375"
"G63","EC9487"
"G63","EC6386"
"G23","EC5375"
"G23","EC9487"
"G23","EC6386"
"G62","EC1059"
"G62","EC7319"
"G62","EC8359"
"G43","EC69"
"G51","EC28"
"G19","EC28"
"G10","EC28"
"G35","EC9091"
"G35","EC3380"
"G35","EC9135"
"G59","EC9091"
"G59","EC3380"
"G59","EC9135"
"G24","EC9091"
"G24","EC3380"
"G24","EC9135"
"G21","EC3381"
"G21","EC6916"
"G21","EC560"
"G34","EC42"
"G34","EC973"
"G34","EC3673"
"G49","EC42"
"G49","EC973"
"G49","EC3673"
"G64","EC42"
"G64","EC973"
"G64","EC3673"
"G5","EC25"
"G46","EC5477"
"G46","EC4653"
"G46","EC1129"
"G8","EC5477"
"G8","EC4653"
"G8","EC1129"
"G31","EC5477"
"G31","EC4653"
"G31","EC1129"
"G51","EC767"
"G51","EC5409"
"G51","EC5361"
"G24","EC12"
"G24","EC7133"
"G24","EC9120"
"G24","EC3233"
"G5","EC12"
"G5","EC7133"
"G5","EC9120"
"G5","EC3233"
"G49","EC12"
"G49","EC7133"
"G49","EC9120"
"G49","EC3233"
"G3","EC7431"
"G3","EC3051"
"G3","EC1732"
"G15","EC7431"
"G15","EC3051"
"G15","EC1732"
"G14","EC7431"
"G14","EC3051"
"G14","EC1732"
"G9","EC25"
"G9","EC6956"
"G9","EC97"
"G9","EC3922"
"G15","EC25"
"G15","EC6956"
"G15","EC97"
"G15","EC3922"
"G54","EC25"
"G54","EC6956"
"G54","EC97"
"G54","EC3922"
"G52","EC50"
"G52","EC2581"
"G52","EC9325"
"G52","EC1704"
"G52","EC313"
"G52","EC7190"
"G52","EC2044"
"G58","EC4127"
"G58","EC2747"
"G58","EC3902"
"G58","EC5610"
"G58","EC6984"
"G58","EC7281"
"G51","EC9381"
"G51","EC1420"
"G51","EC1593"
"G70","EC7"
"G56","EC7"
"G68","EC7"
"G51","EC42"
"G33","EC60"
"G37","EC65"
"G34","EC65"
"G3","EC65"
"G1","EC9906"
"G1","EC2154"
"G1","EC9074"
"G26","EC9906"
"G26","EC2154"
"G26","EC9074"
"G40","EC9906"
"G40","EC2154"
"G40","EC9074"
"G3","EC8259"
"G3","EC8847"
"G3","EC420"
"G13","EC8259"
"G13","EC8847"
"G13","EC420"
"G44","EC8259"
"G44","EC8847"
"G44","EC420"
"G31","EC5095"
"G31","EC7687"
"G31","EC6937"
"G32","EC5095"
"G32","EC7687"
"G32","EC6937"
"G14","EC5095"
"G14","EC7687"
"G14","EC6937"
"G14","EC7368"
"G14","EC3619"
"G14","EC9669"
"G70","EC8891"
"G70","EC152"
"G70","EC3855"
"G40","EC39"
"G45","EC5217"
"G45","EC6808"
"G45","EC6120"
"G46","EC54"
"G24","EC47"
"G24","EC7916"
"G24","EC7345"
"G24","EC8782"
"G16","EC47"
"G16","EC7916"
"G16","EC7345"
"G16","EC8782"
"G48","EC47"
"G48","EC7916"
"G48","EC7345"
"G48","EC8782"
"G14","EC29"
"G57","EC9757"
"G57","EC1123"
"G57","EC7056"
"G58","EC7769"
"G58","EC6966"
"G58","EC4507"
"G2","EC7769"
"G2","EC6966"
"G2","EC4507"
"G5","EC7769"
"G5","EC6966"
"G5","EC4507"
"G29","EC9402"
"G29","EC3594"
"G29","EC6564"
"G29","EC9810"
"G29","EC3224"
"G29","EC6006"
"G7","EC6465"
"G7","EC1012"
"G7","EC7626"
"G33","EC4007"
"G33","EC7894"
"G33","EC1945"
"G3","EC1772"
"G3","EC4167"
"G3","EC9046"
"G18","EC2838"
"G18","EC2852"
"G18","EC7421"
"G18","EC20"
"G37","EC2838"
"G37","EC2852"
"G37","EC7421"
"G37","EC20"
"G7","EC2838"
"G7","EC2852"
"G7","EC7421"
"G7","EC20"
"G16","EC5340"
"G16","EC8401"
"G16","EC9708"
"G34","EC6193"
"G34","EC7963"
"G34","EC7661"
"G56","EC6193"
"G56","EC7963"
"G56","EC7661"
"G12","EC6193"
"G12","EC7963"
"G12","EC7661"
"G18","EC1951"
"G18","EC4345"
"G18","EC7658"
"G39","EC32"
"G17","EC1087"
"G17","EC8082"
"G17","EC3609"
"G45","EC8212"
"G45","EC9923"
"G45","EC8605"
"G66","EC8212"
"G66","EC9923"
"G66","EC8605"
"G68","EC8212"
"G68","EC9923"
"G68","EC8605"
"G1","EC8324"
"G1","EC6707"
"G1","EC9208"
"G26","EC8324"
"G26","EC6707"
"G26","EC9208"
"G46","EC8324"
"G46","EC6707"
"G46","EC9208"
"G54","EC42"
"G55","EC8141"
"G55","EC9712"
"G55","EC9104"
"G48","EC8141"
"G48","EC9712"
"G48","EC9104"
"G1","EC8141"
"G1","EC9712"
"G1","EC9104"
"G52","EC9321"
"G52","EC6625"
"G52","EC4415"
"G54","EC1758"
"G54","EC5114"
"G54","EC8820"
"G54","EC6"
"G54","EC157"
"G54","EC7215"
"G54","EC3139"
"G31","EC8786"
"G31","EC9480"
"G31","EC8683"
"G59","EC9441"
"G59","EC7909"
"G59","EC449"
"G51","EC9441"
"G51","EC7909"
"G51","EC449"
"G67","EC9441"
"G67","EC7909"
"G67","EC449"
"G23","EC49"
"G23","EC2832"
"G23","EC5321"
"G23","EC7634"
"G61","EC12"
"G61","EC4497"
"G61","EC6466"
"G61","EC2375"
"G61","EC876"
"G61","EC5230"
"G61","EC7831"
"G20","EC12"
"G20","EC4497"
"G20","EC6466"
"G20","EC2375"
"G20","EC876"
"G20","EC5230"
"G20","EC7831"
"G3","EC12"
"G3","EC4497"
"G3","EC6466"
"G3","EC2375"
"G3","EC876"
"G3","EC5230"
"G3","EC7831"
"G66","EC17"
"G21","EC17"
"G32","EC17"
"G12","EC9482"
"G12","EC7903"
"G12","EC8716"
"G70","EC33"
"G53","EC33"
"G50","EC33"
"G58","EC48"
"G52","EC56"
"G64","EC56"
"G18","EC56"
"G37","EC70"
"G37","EC8513"
"G37","EC3485"
"G37","EC3158"
"G22","EC2591"
"G22","EC3748"
"G22","EC3210"
"G24","EC42"
"G14","EC42"
"G1","EC42"
"G17","EC7478"
"G17","EC9428"
"G17","EC3116"
"G46","EC59"
"G9","EC59"
"G53","EC59"
"G41","EC33"
"G41","EC38"
"G19","EC20"
"G16","EC31"
"G3","EC31"
"G22","EC31"
"G46","EC23"
"G49","EC23"
"G4","EC23"
"G40","EC49"
"G28","EC49"
"G68","EC49"
"G3","EC8047"
"G3","EC564"
"G3","EC4950"
"G3","EC7488"
"G3","EC4962"
"G3","EC1040"
"G29","EC7272"
"G29","EC690"
"G29","EC8561"
"G66","EC45"
"G10","EC45"
"G52","EC45"
"G21","EC9468"
"G21","EC8081"
"G21","EC5485"
"G26","EC41"
"G26","EC752"
"G26","EC9583"
"G26","EC1339"
"G26","EC1147"
"G26","EC646"
"G26","EC2385"
"G5","EC31"
"G29","EC69"
"G65","EC69"
"G48","EC69"
"G51","EC5696"
"G51","EC3893"
"G51","EC8347"
"G6","EC17"
"G32","EC4054"
"G32","EC3468"
"G32","EC8815"
"G32","EC2"
"G68","EC5894"
"G68","EC9566"
"G68","EC3773"
"G37","EC5"
"G27","EC5"
"G60","EC5"
"G18","EC47"
"G41","EC47"
"G2","EC47"
"G23","EC39"
"G7","EC39"
"G8","EC39"
"G24","EC68"
"G14","EC68"
"G15","EC68"
"G42","EC69"
"G42","EC5"
"G60","EC34"
"G16","EC66"
"G30","EC66"
"G37","EC66"
"G57","EC2609"
"G57","EC2723"
"G57","EC5607"
"G57","EC46"
"G30","EC671"
"G30","EC4270"
"G30","EC4274"
"G36","EC671"
"G36","EC4270"
"G36","EC4274"
"G37","EC671"
"G37","EC4270"
"G37","EC4274"
"G53","EC41"
"G63","EC41"
"G30","EC41"
"G57","EC70"
"G18","EC70"
"G63","EC70"
"G28","EC5018"
"G28","EC2450"
"G28","EC3792"
"G59","EC9731"
"G59","EC2877"
"G59","EC265"
"G8","EC9731"
"G8","EC2877"
"G8","EC265"
"G53","EC9731"
"G53","EC2877"
"G53","EC265"
"G61","EC8532"
"G61","EC3092"
"G61","EC7747"
"G32","EC5750"
"G32","EC9240"
"G32","EC4061"
"G63","EC5750"
"G63","EC9240"
"G63","EC4061"
"G16","EC5750"
"G16","EC9240"
"G16","EC4061"
"G30","EC44"
"G30","EC10"
"G27","EC10"
"G36","EC10"
"G1","EC7453"
"G1","EC3630"
"G1","EC8743"
"G1","EC9046"
"G1","EC9102"
"G1","EC7670"
"G22","EC7453"
"G22","EC3630"
"G22","EC8743"
"G22","EC9046"
"G22","EC9102"
"G22","EC7670"
"G67","EC7453"
"G67","EC3630"
"G67","EC8743"
"G67","EC9046"
"G67","EC9102"
"G67","EC7670"
"G58","EC6779"
"G58","EC3386"
"G58","EC1709"
"G66","EC6779"
"G66","EC3386"
"G66","EC1709"
"G31","EC6779"
"G31","EC3386"
"G31","EC1709"
"G48","EC65"
"G48","EC27"
"G48","EC2683"
"G48","EC7351"
"G48","EC1866"
"G20","EC19"
"G51","EC19"
"G11","EC19"
"G68","EC421"
"G68","EC3704"
"G68","EC4594"
"G68","EC69"
"G64","EC4348"
"G64","EC5074"
"G64","EC8725"
"G64","EC8465"
"G64","EC6885"
"G64","EC5634"
"G29","EC4348"
"G29","EC5074"
"G29","EC8725"
"G29","EC8465"
"G29","EC6885"
"G29","EC5634"
"G63","EC4348"
"G63","EC5074"
"G63","EC8725"
"G63","EC8465"
"G63","EC6885"
"G63","EC5634"
"G1","EC3444"
"G1","EC7051"
"G1","EC7302"
"G54","EC26"
"G63","EC28"
"G8","EC28"
"G6","EC28"
"G65","EC4561"
"G65","EC6951"
"G65","EC7989"
"G69","EC425"
"G69","EC5414"
"G69","EC984"
"G8","EC425"
"G8","EC5414"
"G8","EC984"
"G55","EC425"
"G55","EC5414"
"G55","EC984"
"G50","EC2519"
"G50","EC3013"
"G50","EC3259"
"G5","EC2519"
"G5","EC3013"
"G5","EC3259"
"G16","EC2519"
"G16","EC3013"
"G16","EC3259"
"G16","EC3427"
"G16","EC6899"
"G16","EC8415"
"G35","EC4"
"G49","EC4"
"G34","EC4"
"G44","EC16"
"G65","EC16"
"G59","EC16"
"G34","EC68"
"G37","EC68"
"G15","EC68"
"G67","EC35"
"G22","EC4476"
"G22","EC2646"
"G22","EC8915"
"G22","EC5686"
"G22","EC8412"
"G22","EC8531"
"G53","EC4476"
"G53","EC2646"
"G53","EC8915"
"G53","EC5686"
"G53","EC8412"
"G53","EC8531"
"G28","EC4476"
"G28","EC2646"
"G28","EC8915"
"G28","EC5686"
"G28","EC8412"
"G28","EC8531"
"G63","EC11"
"G21","EC11"
"G42","EC11"
"G20","EC9734"
"G20","EC6864"
"G20","EC5094"
"G28","EC57"
"G13","EC57"
"G46","EC57"
"G28","EC24"
"G43","EC24"
"G8","EC24"
"G31","EC5"
"G31","EC3544"
"G31","EC4175"
"G31","EC9624"
"G39","EC5"
"G39","EC3544"
"G39","EC4175"
"G39","EC9624"
"G23","EC5"
"G23","EC3544"
"G23","EC4175"
"G23","EC9624"
"G45","EC1"
"G40","EC28"
"G29","EC35"
"G11","EC35"
"G12","EC35"
"G62","EC4570"
"G62","EC4659"
"G62","EC1174"
"G26","EC4570"
"G26","EC4659"
"G26","EC1174"
"G33","EC4570"
"G33","EC4659"
"G33","EC1174"
"G53","EC5302"
"G53","EC1739"
"G53","EC9924"
"G48","EC3826"
"G48","EC8162"
"G48","EC136"
"G41","EC3826"
"G41","EC8162"
"G41","EC136"
"G29","EC3826"
"G29","EC8162"
"G29","EC136"
"G11","EC5477"
"G11","EC4653"
"G11","EC1129"
"G36","EC8405"
"G36","EC77"
"G36","EC9399"
"G52","EC8405"
"G52","EC77"
"G52","EC9399"
"G22","EC8405"
"G22","EC77"
"G22","EC9399"
"G43","EC4271"
"G43","EC5352"
"G43","EC6962"
"G44","EC4271"
"G44","EC5352"
"G44","EC6962"
"G20","EC4271"
"G20","EC5352"
"G20","EC6962"
"G51","EC1185"
"G51","EC9282"
"G51","EC5895"
"G29","EC1185"
"G29","EC9282"
"G29","EC5895"
"G5","EC1185"
